open,high,low,close,volume,notional,regime,label,momentum_5,barrier_hit,bars_to_barrier,max_profit,max_loss,volume_imbalance_3,volume_imbalance_5,volume_imbalance_10,cumulative_delta_20,cumulative_delta_50,cumulative_delta_100,realized_vol_15,realized_vol_30,realized_vol_60,vwap_deviation_5,vwap_deviation_10,vwap_deviation_20,bid_ask_bounce,noise_adj_momentum_5,noise_adj_momentum_10,noise_adj_momentum_20
21384.5,21385.25,21382.0,21383.25,207,88526655.0,2,1.0,-0.000151965024665,tp,1.0,0.0083242725030105,0.0,-0.4,-0.2764227642276423,-0.25461501673840264,-24.739184642678822,,,6.625230424758539,8.74858054666671,,0.011834075556156712,0.015562895881471315,0.018544383960922596,0.06516049191221565,29.531396718850935,21.70613446509162,14.731909575994289
21560.25,21561.25,21555.0,21557.0,290,125032120.0,2,1.0,-0.0002434810838386,tp,4.0,0.0130236118198265,0.0001391659321798,-0.4000000000000001,-0.27248322147651005,-0.33062528525787316,-24.454204174852492,,,7.096617147124812,9.110760608105009,,0.012625189662797288,0.02006506573527504,0.0249059114217622,0.08447852158398067,38.57325586282603,27.989076488368998,19.29451289786085
21557.0,21558.25,21555.0,21557.5,178,76745495.0,2,1.0,-0.0001739231259783,tp,3.0,0.0130001159689203,0.000162356488461,-0.18903703703703714,-0.279322033898305,-0.26660625283189865,-23.376293439067872,,,7.096619875736842,9.110372971437263,,0.0081077664759158,0.0177995451765701,0.023729645540598723,0.10908312793983643,38.62055077512272,27.085832902424656,19.641443850720847
21557.75,21557.75,21554.0,21555.25,138,59492490.0,2,1.0,-0.0002666852186818,tp,2.0,0.0131058558819777,3.479430765126825e-05,-0.16501650165016518,-0.2744268077601411,-0.2637667746413697,-25.84518339097813,,,7.096632044090918,9.110413077089694,,0.0036627221570825494,0.015603129634925468,0.022527225058057272,0.10923639781271172,38.71596877565718,27.0640890008949,19.602423294558807
21555.0,21557.25,21554.5,21555.25,158,68114780.0,2,1.0,-0.0002550931669816,tp,1.0,0.0131058558819777,0.0,0.16708860759493657,-0.1231719876416065,-0.20169651272384542,-25.17709098766246,,,7.096632044090918,9.110376887361687,,0.0016466154908459426,0.013200946918508323,0.02142047426822629,0.1094372103760685,30.06566998372314,75.52766531750022,54.76874970719157
21836.75,21837.75,21832.75,21833.0,226,98689660.0,2,0.0,-5.724950479180091e-05,vertical,30.0,0.0013282645536573,0.0001717583474556,-0.15785440613026827,-0.12848484848484854,-0.2104504504504504,-29.416709209580127,,,8.162628361641726,9.963199202512374,,0.009844770262764107,0.022607026410896236,0.03208282150587733,0.1366616629154789,42.182375250977316,58.80930650438706,42.32306132741193
21833.0,21834.25,21832.0,21832.75,191,83401105.0,2,0.0,0.0,vertical,30.0,0.0013397304508135,0.000160309626593,-0.1801739130434784,-0.09831649831649834,-0.19798367738838218,-29.04834297923294,,,8.162625723385194,8.165669780127718,,0.006762740073216469,0.017444611417103652,0.03017868483428265,0.1717829952604852,30.575252802259218,69.56416005118064,50.0347518658911
21832.25,21833.25,21830.5,21832.5,263,114838950.0,2,0.0,-6.870019236049352e-05,vertical,30.0,0.0013511966105576,0.000148860643536,-0.09058823529411776,-0.05491803278688515,-0.17773654916512066,-23.97327528064917,,,8.156725800489708,8.16566714646804,,0.0038396707704820184,0.013142197353460394,0.027671857357371883,0.1720546149333089,30.492129906592414,69.56424527623913,50.007093046811555
21831.75,21834.75,21831.25,21831.75,140,61128900.0,2,0.0,-0.0001602912721402,vertical,30.0,0.001385596665407,0.000114512121108,0.04848484848484841,0.0016359918200409232,-0.14659090909090922,-26.363368215861286,,,8.156690984795718,8.165660544118179,,0.0019971276548952283,0.009752048788629201,0.025400681265565404,0.17227882120423904,30.659347384300986,69.80149993368013,50.07785809198891
21832.0,21835.0,21829.25,21832.0,219,95624160.0,2,0.0,-0.0002404148874056,vertical,30.0,0.0013741297178453,0.0,0.16913183279742752,-0.05928777670837346,-0.09014925373134336,-28.357170557153637,,,8.15668407458114,8.164360502352181,,-3.8697792466252984e-05,0.0069355944608895355,0.022926093054077057,0.17206907101556787,30.687056195461572,35.106553500506045,50.09169877615091
