ts_utc,equity,buying_power,contracts
2026-07-30T08:04:24.254116+00:00,100083.85,100083.85,1
2026-07-30T08:04:54.507338+00:00,100083.85,100083.85,1
2026-07-30T08:05:24.837411+00:00,100083.85,100083.85,1
2026-07-30T08:05:55.089084+00:00,100083.85,100083.85,1
2026-07-30T08:06:25.380538+00:00,100083.85,100083.85,1
2026-07-30T08:06:55.630013+00:00,100083.85,100083.85,1
2026-07-30T08:07:25.900526+00:00,100083.85,100083.85,1
2026-07-30T08:07:56.154332+00:00,100083.85,100083.85,1
2026-07-30T08:08:26.427592+00:00,100083.85,100083.85,1
2026-07-30T08:08:56.684825+00:00,100083.85,100083.85,1
2026-07-30T08:09:26.950682+00:00,100083.85,100083.85,1
2026-07-30T08:09:57.201638+00:00,100083.85,100083.85,1
2026-07-30T08:10:27.534011+00:00,100083.85,100083.85,1
2026-07-30T08:10:57.785742+00:00,100083.85,100083.85,1
2026-07-30T08:11:28.055644+00:00,100083.85,100083.85,1
2026-07-30T08:11:58.308489+00:00,100083.85,100083.85,1
2026-07-30T08:12:28.584009+00:00,100083.85,100083.85,1
2026-07-30T08:12:58.845306+00:00,100083.85,100083.85,1
2026-07-30T08:13:29.126248+00:00,100083.85,100083.85,1
2026-07-30T08:13:59.383277+00:00,100083.85,100083.85,1
2026-07-30T08:14:29.656754+00:00,100083.85,100083.85,1
2026-07-30T08:14:59.908582+00:00,100083.85,100083.85,1
2026-07-30T08:15:30.251788+00:00,100083.85,100083.85,1
2026-07-30T08:16:00.509551+00:00,100083.85,100083.85,1
2026-07-30T08:16:30.760782+00:00,100083.85,100083.85,1
2026-07-30T08:17:01.027996+00:00,100083.85,100083.85,1
2026-07-30T08:17:31.294359+00:00,100083.85,100083.85,1
2026-07-30T08:18:01.559861+00:00,100083.85,100083.85,1
2026-07-30T08:18:31.833486+00:00,100083.85,100083.85,1
2026-07-30T08:19:02.103176+00:00,100083.85,100083.85,1
2026-07-30T08:19:32.360016+00:00,100083.85,100083.85,1
2026-07-30T08:20:02.631075+00:00,100083.85,100083.85,1
2026-07-30T08:20:32.959188+00:00,100083.85,100083.85,1
2026-07-30T08:21:03.208326+00:00,100083.85,100083.85,1
2026-07-30T08:21:33.843706+00:00,100083.85,100083.85,1
2026-07-30T08:22:04.094094+00:00,100083.85,100083.85,1
2026-07-30T08:22:34.367870+00:00,100083.85,100083.85,1
2026-07-30T08:23:04.623552+00:00,100083.85,100083.85,1
2026-07-30T08:23:34.884002+00:00,100083.85,100083.85,1
2026-07-30T08:24:05.135809+00:00,100083.85,100083.85,1
2026-07-30T08:24:35.400343+00:00,100083.85,100083.85,1
2026-07-30T08:25:05.649054+00:00,100083.85,100083.85,1
2026-07-30T08:25:35.976644+00:00,100083.85,100083.85,1
2026-07-30T08:26:06.297116+00:00,100083.85,100083.85,1
2026-07-30T08:26:36.562950+00:00,100083.85,100083.85,1
2026-07-30T08:27:06.817170+00:00,100083.85,100083.85,1
2026-07-30T08:27:37.112319+00:00,100083.85,100083.85,1
2026-07-30T08:28:07.360273+00:00,100083.85,100083.85,1
2026-07-30T08:28:37.641165+00:00,100083.85,100083.85,1
2026-07-30T08:29:07.891060+00:00,100083.85,100083.85,1
2026-07-30T08:29:38.188366+00:00,100083.85,100083.85,1
2026-07-30T08:30:09.414480+00:00,100083.85,100083.85,1
2026-07-30T08:30:39.749973+00:00,100083.85,100083.85,1
2026-07-30T08:31:10.000564+00:00,100083.85,100083.85,1
2026-07-30T08:31:40.273218+00:00,100083.85,100083.85,1
2026-07-30T08:32:10.519359+00:00,100083.85,100083.85,1
2026-07-30T08:32:40.787393+00:00,100083.85,100083.85,1
2026-07-30T08:33:11.038443+00:00,100083.85,100083.85,1
2026-07-30T08:33:41.314589+00:00,100083.85,100083.85,1
2026-07-30T08:34:11.570281+00:00,100083.85,100083.85,1
2026-07-30T08:34:41.843512+00:00,100083.85,100083.85,1
2026-07-30T08:35:12.097659+00:00,100083.85,100083.85,1
2026-07-30T08:35:42.390712+00:00,100083.85,100083.85,1
2026-07-30T08:36:12.643172+00:00,100083.85,100083.85,1
2026-07-30T08:36:42.929721+00:00,100083.85,100083.85,1
2026-07-30T08:37:13.184387+00:00,100083.85,100083.85,1
2026-07-30T08:37:43.465139+00:00,100083.85,100083.85,1
2026-07-30T08:38:14.379055+00:00,100083.85,100083.85,1
2026-07-30T08:38:44.644110+00:00,100083.85,100083.85,1
2026-07-30T08:39:14.894663+00:00,100083.85,100083.85,1
2026-07-30T08:39:45.154226+00:00,100083.85,100083.85,1
2026-07-30T08:40:15.405725+00:00,100083.85,100083.85,1
2026-07-30T08:40:45.749019+00:00,100083.85,100083.85,1
2026-07-30T08:41:16.007185+00:00,100083.85,100083.85,1
2026-07-30T08:41:46.270050+00:00,100083.85,100083.85,1
2026-07-30T08:42:16.522838+00:00,100083.85,100083.85,1
2026-07-30T08:42:46.796693+00:00,100083.85,100083.85,1
2026-07-30T08:43:18.021710+00:00,100083.85,100083.85,1
2026-07-30T08:43:48.285821+00:00,100083.85,100083.85,1
2026-07-30T08:44:18.537403+00:00,100083.85,100083.85,1
2026-07-30T08:44:48.815672+00:00,100083.85,100083.85,1
2026-07-30T08:45:19.068338+00:00,100083.85,100083.85,1
2026-07-30T08:45:49.544864+00:00,100083.85,100083.85,1
2026-07-30T08:46:19.792888+00:00,100083.85,100083.85,1
2026-07-30T08:46:50.065632+00:00,100083.85,100083.85,1
2026-07-30T08:47:20.315867+00:00,100083.85,100083.85,1
2026-07-30T08:47:50.585090+00:00,100083.85,100083.85,1
2026-07-30T08:48:20.834417+00:00,100083.85,100083.85,1
2026-07-30T08:48:51.109623+00:00,100083.85,100083.85,1
2026-07-30T08:49:21.395397+00:00,100083.85,100083.85,1
