day,contract,arm,arm_hash,delay,direction,entry_event_timestamp,entry_signal_timestamp,entry_fill_timestamp,exit_event_timestamp,exit_fill_timestamp,exit_fill_time_basis,entry_signal_price,exit_signal_price,entry_fill,exit_fill,quantity,gross,costs,net,exit_reason,entry_slope,entry_r2,entry_efficiency,entry_displacement,eligible,exclusion
2021-06-15,MNQM21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-06-15T10:32:00-04:00,2021-06-15T10:30:00-04:00,2021-06-15T10:31:00-04:00,2021-06-15T16:00:00-04:00,2021-06-15T16:00:00-04:00,session_close_proxy,14069.0,14035.75,14074.75,14035.75,1,78.0,2.24,75.76,EOD_CLOSE_PROXY,-0.667741935483871,0.46683946706713486,0.34065934065934067,-38.75,True,
2021-06-16,MNQM21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-06-16T14:32:00-04:00,2021-06-16T14:30:00-04:00,2021-06-16T14:31:00-04:00,2021-06-16T16:00:00-04:00,2021-06-16T16:00:00-04:00,session_close_proxy,13933.0,13983.75,13931.5,13983.75,1,-104.5,2.24,-106.74,EOD_CLOSE_PROXY,-1.1379866518353727,0.18201974417919944,0.0035087719298245615,1.0,True,
2021-06-17,MNQM21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-06-17T10:02:00-04:00,2021-06-17T10:00:00-04:00,2021-06-17T10:01:00-04:00,2021-06-17T16:00:00-04:00,2021-06-17T16:00:00-04:00,session_close_proxy,14033.75,14165.0,14030.75,14165.0,1,268.5,2.24,266.26,EOD_CLOSE_PROXY,1.899555061179088,0.7261550546299527,0.3789004457652303,63.75,True,
2021-06-21,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-06-21T11:02:00-04:00,2021-06-21T11:00:00-04:00,2021-06-21T11:01:00-04:00,2021-06-21T16:00:00-04:00,2021-06-21T16:00:00-04:00,session_close_proxy,14097.0,14128.0,14104.25,14128.0,1,47.5,2.24,45.26,EOD_CLOSE_PROXY,1.6594549499443827,0.8185415813298219,0.36013986013986016,51.5,True,
2021-06-22,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-06-22T11:32:00-04:00,2021-06-22T11:30:00-04:00,2021-06-22T11:31:00-04:00,2021-06-22T16:00:00-04:00,2021-06-22T16:00:00-04:00,session_close_proxy,14206.75,14257.75,14207.0,14257.75,1,101.5,2.24,99.26,EOD_CLOSE_PROXY,1.3526696329254728,0.8815734312476637,0.40718562874251496,34.0,True,
2021-06-23,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-06-23T10:02:00-04:00,2021-06-23T10:00:00-04:00,2021-06-23T10:01:00-04:00,2021-06-23T16:00:00-04:00,2021-06-23T16:00:00-04:00,session_close_proxy,14305.5,14263.25,14310.75,14263.25,1,-95.0,2.24,-97.24,EOD_CLOSE_PROXY,0.3797552836484983,0.16632329473839616,0.3154875717017208,41.25,True,
2021-06-24,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-06-24T10:32:00-04:00,2021-06-24T10:30:00-04:00,2021-06-24T10:31:00-04:00,2021-06-24T16:00:00-04:00,2021-06-24T16:00:00-04:00,session_close_proxy,14403.0,14354.25,14399.25,14354.25,1,-90.0,2.24,-92.24,EOD_CLOSE_PROXY,0.6922691879866518,0.7314819569914349,0.3224043715846995,29.5,True,
2021-06-28,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-06-28T10:02:00-04:00,2021-06-28T10:00:00-04:00,2021-06-28T10:01:00-04:00,2021-06-28T16:00:00-04:00,2021-06-28T16:00:00-04:00,session_close_proxy,14451.0,14511.25,14457.5,14511.25,1,107.5,2.24,105.26,EOD_CLOSE_PROXY,0.27135706340378196,0.09044195315929277,0.23129251700680273,34.0,True,
2021-07-02,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-02T13:02:00-04:00,2021-07-02T13:00:00-04:00,2021-07-02T13:01:00-04:00,2021-07-02T16:00:00-04:00,2021-07-02T16:00:00-04:00,session_close_proxy,14688.5,14714.5,14691.0,14714.5,1,47.0,2.24,44.76,EOD_CLOSE_PROXY,0.4932146829810901,0.7651099969695813,0.32653061224489793,16.0,True,
2021-07-09,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-09T11:02:00-04:00,2021-07-09T11:00:00-04:00,2021-07-09T11:01:00-04:00,2021-07-09T16:00:00-04:00,2021-07-09T16:00:00-04:00,session_close_proxy,14773.5,14810.25,14776.25,14810.25,1,68.0,2.24,65.76,EOD_CLOSE_PROXY,2.3476084538375974,0.9393573166344626,0.580952380952381,61.0,True,
2021-07-13,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-13T10:02:00-04:00,2021-07-13T10:00:00-04:00,2021-07-13T10:01:00-04:00,2021-07-13T16:00:00-04:00,2021-07-13T16:00:00-04:00,session_close_proxy,14914.0,14866.5,14931.25,14866.5,1,-129.5,2.24,-131.74,EOD_CLOSE_PROXY,2.045939933259177,0.7838011643010547,0.34915254237288135,51.5,True,
2021-07-15,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-07-15T10:32:00-04:00,2021-07-15T10:30:00-04:00,2021-07-15T10:31:00-04:00,2021-07-15T16:00:00-04:00,2021-07-15T16:00:00-04:00,session_close_proxy,14804.5,14790.25,14811.75,14790.25,1,43.0,2.24,40.76,EOD_CLOSE_PROXY,-2.6484427141268077,0.7839581296452456,0.4103194103194103,-83.5,True,
2021-07-16,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-07-16T10:32:00-04:00,2021-07-16T10:30:00-04:00,2021-07-16T10:31:00-04:00,2021-07-16T16:00:00-04:00,2021-07-16T16:00:00-04:00,session_close_proxy,14742.75,14673.0,14764.25,14673.0,1,182.5,2.24,180.26,EOD_CLOSE_PROXY,-2.24944382647386,0.838980277008696,0.38219895287958117,-73.0,True,
2021-07-19,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-07-19T10:02:00-04:00,2021-07-19T10:00:00-04:00,2021-07-19T10:01:00-04:00,2021-07-19T16:00:00-04:00,2021-07-19T16:00:00-04:00,session_close_proxy,14483.5,14552.75,14480.25,14552.75,1,-145.0,2.24,-147.24,EOD_CLOSE_PROXY,-0.996551724137931,0.10722138721475197,0.1440501043841336,-51.75,True,
2021-07-20,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-20T11:02:00-04:00,2021-07-20T11:00:00-04:00,2021-07-20T11:01:00-04:00,2021-07-20T16:00:00-04:00,2021-07-20T16:00:00-04:00,session_close_proxy,14651.25,14718.25,14651.0,14718.25,1,134.5,2.24,132.26,EOD_CLOSE_PROXY,2.45845383759733,0.9171597630895577,0.44912280701754387,64.0,True,
2021-07-21,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-21T10:02:00-04:00,2021-07-21T10:00:00-04:00,2021-07-21T10:01:00-04:00,2021-07-21T16:00:00-04:00,2021-07-21T16:00:00-04:00,session_close_proxy,14755.75,14828.25,14744.0,14828.25,1,168.5,2.24,166.26,EOD_CLOSE_PROXY,1.0593993325917685,0.5068079874426669,0.3175775480059084,53.75,True,
2021-07-22,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-22T10:02:00-04:00,2021-07-22T10:00:00-04:00,2021-07-22T10:01:00-04:00,2021-07-22T16:00:00-04:00,2021-07-22T16:00:00-04:00,session_close_proxy,14878.25,14928.75,14890.25,14928.75,1,77.0,2.24,74.76,EOD_CLOSE_PROXY,0.1546162402669633,0.030279037922814202,0.18025751072961374,21.0,True,
2021-07-23,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-23T11:32:00-04:00,2021-07-23T11:30:00-04:00,2021-07-23T11:31:00-04:00,2021-07-23T16:00:00-04:00,2021-07-23T16:00:00-04:00,session_close_proxy,15057.75,15098.5,15064.0,15098.5,1,69.0,2.24,66.76,EOD_CLOSE_PROXY,1.5408231368186873,0.8452373231605999,0.50920245398773,41.5,True,
2021-07-27,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-07-27T10:02:00-04:00,2021-07-27T10:00:00-04:00,2021-07-27T10:01:00-04:00,2021-07-27T16:00:00-04:00,2021-07-27T16:00:00-04:00,session_close_proxy,15043.5,14950.25,15050.5,14950.25,1,200.5,2.24,198.26,EOD_CLOSE_PROXY,-1.1765294771968855,0.7289061044247799,0.3782178217821782,-47.75,True,
2021-07-28,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-28T10:32:00-04:00,2021-07-28T10:30:00-04:00,2021-07-28T10:31:00-04:00,2021-07-28T16:00:00-04:00,2021-07-28T16:00:00-04:00,session_close_proxy,15053.0,15006.5,15064.0,15006.5,1,-115.0,2.24,-117.24,EOD_CLOSE_PROXY,2.914627363737486,0.8906833550047996,0.4206896551724138,76.25,True,
2021-07-29,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-07-29T10:02:00-04:00,2021-07-29T10:00:00-04:00,2021-07-29T10:01:00-04:00,2021-07-29T16:00:00-04:00,2021-07-29T16:00:00-04:00,session_close_proxy,15053.75,15035.0,15042.5,15035.0,1,-15.0,2.24,-17.240000000000002,EOD_CLOSE_PROXY,1.5157953281423804,0.3842323677993585,0.24617196702002356,52.25,True,
2021-08-03,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-08-03T10:02:00-04:00,2021-08-03T10:00:00-04:00,2021-08-03T10:01:00-04:00,2021-08-03T16:00:00-04:00,2021-08-03T16:00:00-04:00,session_close_proxy,14907.25,15043.75,14910.5,15043.75,1,-266.5,2.24,-268.74,EOD_CLOSE_PROXY,-1.6368186874304782,0.2961860086416776,0.2857142857142857,-74.0,True,
2021-08-10,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-08-10T11:02:00-04:00,2021-08-10T11:00:00-04:00,2021-08-10T11:01:00-04:00,2021-08-10T16:00:00-04:00,2021-08-10T16:00:00-04:00,session_close_proxy,15035.75,15046.25,15024.0,15046.25,1,-44.5,2.24,-46.74,EOD_CLOSE_PROXY,-1.449944382647386,0.5392970608199399,0.21119592875318066,-41.5,True,
2021-08-11,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-08-11T12:02:00-04:00,2021-08-11T12:00:00-04:00,2021-08-11T12:01:00-04:00,2021-08-11T16:00:00-04:00,2021-08-11T16:00:00-04:00,session_close_proxy,14982.5,15022.25,14986.75,15022.25,1,-71.0,2.24,-73.24,EOD_CLOSE_PROXY,-0.6888209121245829,0.4619846473487681,0.11832946635730858,-12.75,True,
2021-08-16,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-08-16T10:02:00-04:00,2021-08-16T10:00:00-04:00,2021-08-16T10:01:00-04:00,2021-08-16T16:00:00-04:00,2021-08-16T16:00:00-04:00,session_close_proxy,15031.5,15134.25,15029.25,15134.25,1,-210.0,2.24,-212.24,EOD_CLOSE_PROXY,-2.55,0.7204557701959865,0.3059360730593607,-50.25,True,
2021-08-17,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-08-17T10:02:00-04:00,2021-08-17T10:00:00-04:00,2021-08-17T10:01:00-04:00,2021-08-17T16:00:00-04:00,2021-08-17T16:00:00-04:00,session_close_proxy,14977.0,14999.75,14963.25,14999.75,1,-73.0,2.24,-75.24,EOD_CLOSE_PROXY,-0.7635706340378198,0.08922765489057745,0.05965621840242669,-14.75,True,
2021-08-19,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-08-19T11:32:00-04:00,2021-08-19T11:30:00-04:00,2021-08-19T11:31:00-04:00,2021-08-19T16:00:00-04:00,2021-08-19T16:00:00-04:00,session_close_proxy,14912.0,14928.5,14921.0,14928.5,1,15.0,2.24,12.76,EOD_CLOSE_PROXY,1.12853170189099,0.5468511574047139,0.09657320872274143,15.5,True,
2021-08-20,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-08-20T10:02:00-04:00,2021-08-20T10:00:00-04:00,2021-08-20T10:01:00-04:00,2021-08-20T16:00:00-04:00,2021-08-20T16:00:00-04:00,session_close_proxy,15040.75,15083.25,15042.0,15083.25,1,82.5,2.24,80.26,EOD_CLOSE_PROXY,2.7020022246941044,0.8308788873065818,0.3271889400921659,71.0,True,
2021-08-23,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-08-23T10:02:00-04:00,2021-08-23T10:00:00-04:00,2021-08-23T10:01:00-04:00,2021-08-23T16:00:00-04:00,2021-08-23T16:00:00-04:00,session_close_proxy,15203.5,15306.5,15194.75,15306.5,1,223.5,2.24,221.26,EOD_CLOSE_PROXY,1.9093437152391546,0.829116882399611,0.4482758620689655,61.75,True,
2021-08-27,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-08-27T10:32:00-04:00,2021-08-27T10:30:00-04:00,2021-08-27T10:31:00-04:00,2021-08-27T16:00:00-04:00,2021-08-27T16:00:00-04:00,session_close_proxy,15389.25,15424.5,15389.0,15424.5,1,71.0,2.24,68.76,EOD_CLOSE_PROXY,2.353281423804227,0.5508560597201447,0.2846715328467153,58.5,True,
2021-08-30,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-08-30T10:02:00-04:00,2021-08-30T10:00:00-04:00,2021-08-30T10:01:00-04:00,2021-08-30T16:00:00-04:00,2021-08-30T16:00:00-04:00,session_close_proxy,15529.0,15599.25,15523.75,15599.25,1,151.0,2.24,148.76,EOD_CLOSE_PROXY,1.599944382647386,0.8301803535674568,0.5189309576837416,58.25,True,
2021-08-31,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-08-31T10:02:00-04:00,2021-08-31T10:00:00-04:00,2021-08-31T10:01:00-04:00,2021-08-31T16:00:00-04:00,2021-08-31T16:00:00-04:00,session_close_proxy,15526.25,15584.25,15534.0,15584.25,1,-100.5,2.24,-102.74,EOD_CLOSE_PROXY,-0.949777530589544,0.5040642471405217,0.24748040313549832,-55.25,True,
2021-09-08,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-09-08T11:02:00-04:00,2021-09-08T11:00:00-04:00,2021-09-08T11:01:00-04:00,2021-09-08T16:00:00-04:00,2021-09-08T16:00:00-04:00,session_close_proxy,15550.75,15622.75,15566.75,15622.75,1,-112.0,2.24,-114.24,EOD_CLOSE_PROXY,-2.060734149054505,0.7500424527580306,0.4415204678362573,-75.5,True,
2021-09-13,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-09-13T12:02:00-04:00,2021-09-13T12:00:00-04:00,2021-09-13T12:01:00-04:00,2021-09-13T16:00:00-04:00,2021-09-13T16:00:00-04:00,session_close_proxy,15375.25,15438.25,15368.5,15438.25,1,-139.5,2.24,-141.74,EOD_CLOSE_PROXY,-0.48420467185761956,0.24557563556032755,0.11567164179104478,-15.5,True,
2021-09-15,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-09-15T10:32:00-04:00,2021-09-15T10:30:00-04:00,2021-09-15T10:31:00-04:00,2021-09-15T15:32:00-04:00,2021-09-15T15:31:00-04:00,bar_open,15334.5,15506.75,15345.5,15507.75,1,-324.5,2.24,-326.74,REVERSAL,-1.3736373748609567,0.46406761171664035,0.18415841584158416,-23.25,True,
2021-09-15,MNQU21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-09-15T15:32:00-04:00,2021-09-15T15:30:00-04:00,2021-09-15T15:31:00-04:00,2021-09-15T16:00:00-04:00,2021-09-15T16:00:00-04:00,session_close_proxy,15506.75,15505.0,15507.75,15505.0,1,-5.5,2.24,-7.74,EOD_CLOSE_PROXY,0.7353170189098999,0.7533604022680562,0.403921568627451,25.75,True,
2021-09-20,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-09-20T11:02:00-04:00,2021-09-20T11:00:00-04:00,2021-09-20T11:01:00-04:00,2021-09-20T16:00:00-04:00,2021-09-20T16:00:00-04:00,session_close_proxy,14997.75,15005.25,14991.75,15005.25,1,-27.0,2.24,-29.240000000000002,EOD_CLOSE_PROXY,-1.3654060066740823,0.5744235745766243,0.2040586245772266,-45.25,True,
2021-09-22,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-09-22T10:32:00-04:00,2021-09-22T10:30:00-04:00,2021-09-22T10:31:00-04:00,2021-09-22T16:00:00-04:00,2021-09-22T16:00:00-04:00,session_close_proxy,15118.5,15161.75,15122.75,15161.75,1,78.0,2.24,75.76,EOD_CLOSE_PROXY,1.0302002224694105,0.6494702294064197,0.2391304347826087,38.5,True,
2021-09-23,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-09-23T10:02:00-04:00,2021-09-23T10:00:00-04:00,2021-09-23T10:01:00-04:00,2021-09-23T16:00:00-04:00,2021-09-23T16:00:00-04:00,session_close_proxy,15275.0,15299.25,15285.5,15299.25,1,27.5,2.24,25.259999999999998,EOD_CLOSE_PROXY,3.220856507230256,0.8429476078504725,0.2722222222222222,49.0,True,
2021-09-27,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-09-27T10:02:00-04:00,2021-09-27T10:00:00-04:00,2021-09-27T10:01:00-04:00,2021-09-27T16:00:00-04:00,2021-09-27T16:00:00-04:00,session_close_proxy,15123.25,15193.75,15110.5,15193.75,1,-166.5,2.24,-168.74,EOD_CLOSE_PROXY,-1.9554505005561735,0.3689949377767467,0.2820053715308863,-78.75,True,
2021-09-28,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-09-28T10:02:00-04:00,2021-09-28T10:00:00-04:00,2021-09-28T10:01:00-04:00,2021-09-28T16:00:00-04:00,2021-09-28T16:00:00-04:00,session_close_proxy,14951.25,14764.0,14929.0,14764.0,1,330.0,2.24,327.76,EOD_CLOSE_PROXY,-2.659343715239155,0.5356988337930632,0.2382608695652174,-68.5,True,
2021-09-29,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-09-29T10:02:00-04:00,2021-09-29T10:00:00-04:00,2021-09-29T10:01:00-04:00,2021-09-29T16:00:00-04:00,2021-09-29T16:00:00-04:00,session_close_proxy,14882.75,14743.0,14902.5,14743.0,1,-319.0,2.24,-321.24,EOD_CLOSE_PROXY,2.4909343715239154,0.43029789466587043,0.21557971014492755,59.5,True,
2021-10-01,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-10-01T10:02:00-04:00,2021-10-01T10:00:00-04:00,2021-10-01T10:01:00-04:00,2021-10-01T16:00:00-04:00,2021-10-01T16:00:00-04:00,session_close_proxy,14630.0,14769.25,14634.25,14769.25,1,-270.0,2.24,-272.24,EOD_CLOSE_PROXY,-3.01496106785317,0.8199436985619585,0.3872502378686965,-101.75,True,
2021-10-04,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-10-04T10:02:00-04:00,2021-10-04T10:00:00-04:00,2021-10-04T10:01:00-04:00,2021-10-04T16:00:00-04:00,2021-10-04T16:00:00-04:00,session_close_proxy,14594.5,14467.25,14584.0,14467.25,1,233.5,2.24,231.26,EOD_CLOSE_PROXY,-3.9992769744160177,0.7364910659057825,0.37511520737327186,-101.75,True,
2021-10-05,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-05T10:02:00-04:00,2021-10-05T10:00:00-04:00,2021-10-05T10:01:00-04:00,2021-10-05T16:00:00-04:00,2021-10-05T16:00:00-04:00,session_close_proxy,14581.75,14658.0,14589.75,14658.0,1,136.5,2.24,134.26,EOD_CLOSE_PROXY,1.942880978865406,0.5538803514868967,0.17467948717948717,54.5,True,
2021-10-07,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-07T10:02:00-04:00,2021-10-07T10:00:00-04:00,2021-10-07T10:01:00-04:00,2021-10-07T16:00:00-04:00,2021-10-07T16:00:00-04:00,session_close_proxy,14955.25,14886.0,14956.75,14886.0,1,-141.5,2.24,-143.74,EOD_CLOSE_PROXY,0.8467741935483871,0.25922866478698997,0.30426164519326065,76.75,True,
2021-10-14,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-14T12:32:00-04:00,2021-10-14T12:30:00-04:00,2021-10-14T12:31:00-04:00,2021-10-14T16:00:00-04:00,2021-10-14T16:00:00-04:00,session_close_proxy,15028.25,15036.25,15032.5,15036.25,1,7.5,2.24,5.26,EOD_CLOSE_PROXY,0.36484983314794217,0.44972095179453225,0.17796610169491525,10.5,True,
2021-10-18,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-18T14:02:00-04:00,2021-10-18T14:00:00-04:00,2021-10-18T14:01:00-04:00,2021-10-18T16:00:00-04:00,2021-10-18T16:00:00-04:00,session_close_proxy,15247.5,15286.0,15245.5,15286.0,1,81.0,2.24,78.76,EOD_CLOSE_PROXY,-0.021579532814238044,0.004821038769293518,0.00392156862745098,0.25,True,
2021-10-22,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-10-22T12:02:00-04:00,2021-10-22T12:00:00-04:00,2021-10-22T12:01:00-04:00,2021-10-22T16:00:00-04:00,2021-10-22T16:00:00-04:00,session_close_proxy,15315.5,15342.0,15300.75,15342.0,1,-82.5,2.24,-84.74,EOD_CLOSE_PROXY,-0.6261401557285873,0.10281790469113342,0.12433862433862433,-23.5,True,
2021-10-25,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-25T14:32:00-04:00,2021-10-25T14:30:00-04:00,2021-10-25T14:31:00-04:00,2021-10-25T16:00:00-04:00,2021-10-25T16:00:00-04:00,session_close_proxy,15522.0,15500.75,15527.75,15500.75,1,-54.0,2.24,-56.24,EOD_CLOSE_PROXY,0.999888765294772,0.9424643861330135,0.5057915057915058,32.75,True,
2021-10-26,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-26T10:32:00-04:00,2021-10-26T10:30:00-04:00,2021-10-26T10:31:00-04:00,2021-10-26T16:00:00-04:00,2021-10-26T16:00:00-04:00,session_close_proxy,15682.0,15544.75,15677.5,15544.75,1,-265.5,2.24,-267.74,EOD_CLOSE_PROXY,1.7847052280311457,0.7865219934626314,0.33190578158458245,38.75,True,
2021-10-27,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-27T10:02:00-04:00,2021-10-27T10:00:00-04:00,2021-10-27T10:01:00-04:00,2021-10-27T16:00:00-04:00,2021-10-27T16:00:00-04:00,session_close_proxy,15642.0,15584.75,15631.75,15584.75,1,-94.0,2.24,-96.24,EOD_CLOSE_PROXY,2.368464961067853,0.7488348701703658,0.2978723404255319,56.0,True,
2021-10-28,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-10-28T11:32:00-04:00,2021-10-28T11:30:00-04:00,2021-10-28T11:31:00-04:00,2021-10-28T16:00:00-04:00,2021-10-28T16:00:00-04:00,session_close_proxy,15739.0,15761.5,15734.0,15761.5,1,55.0,2.24,52.76,EOD_CLOSE_PROXY,1.2454949944382647,0.8106629352335691,0.36936936936936937,30.75,True,
2021-11-01,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-11-01T10:02:00-04:00,2021-11-01T10:00:00-04:00,2021-11-01T10:01:00-04:00,2021-11-01T16:00:00-04:00,2021-11-01T16:00:00-04:00,session_close_proxy,15804.25,15893.75,15794.0,15893.75,1,-199.5,2.24,-201.74,EOD_CLOSE_PROXY,-0.8944938820912125,0.3843567141031246,0.25802310654685495,-50.25,True,
2021-11-02,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-11-02T10:02:00-04:00,2021-11-02T10:00:00-04:00,2021-11-02T10:01:00-04:00,2021-11-02T16:00:00-04:00,2021-11-02T16:00:00-04:00,session_close_proxy,15955.75,15962.0,15957.0,15962.0,1,10.0,2.24,7.76,EOD_CLOSE_PROXY,3.0165183537263625,0.8061499315682991,0.46853146853146854,83.75,True,
2021-11-03,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-11-03T15:02:00-04:00,2021-11-03T15:00:00-04:00,2021-11-03T15:01:00-04:00,2021-11-03T16:00:00-04:00,2021-11-03T16:00:00-04:00,session_close_proxy,16083.0,16129.75,16090.25,16129.75,1,79.0,2.24,76.76,EOD_CLOSE_PROXY,3.2266963292547275,0.9227885081194649,0.450920245398773,73.5,True,
2021-11-04,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2021-11-04T10:02:00-04:00,2021-11-04T10:00:00-04:00,2021-11-04T10:01:00-04:00,2021-11-04T16:00:00-04:00,2021-11-04T16:00:00-04:00,session_close_proxy,16245.5,16334.75,16239.75,16334.75,1,190.0,2.24,187.76,EOD_CLOSE_PROXY,3.2005561735261403,0.9588575165063344,0.5482758620689655,79.5,True,
2021-11-09,MNQZ21,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2021-11-09T10:02:00-05:00,2021-11-09T10:00:00-05:00,2021-11-09T10:01:00-05:00,2021-11-09T16:00:00-05:00,2021-11-09T16:00:00-05:00,session_close_proxy,16226.0,16217.25,16235.5,16217.25,1,36.5,2.24,34.26,EOD_CLOSE_PROXY,-4.634149054505006,0.7650701464572274,0.6307692307692307,-153.75,True,
