mark_id,trade_id,day,contract,mark_timestamp,entry_event_timestamp,entry_fill_timestamp,entry_fill,position_age_minutes,direction,signal_price,current_gross,current_net,mfe,mae,giveback,prior_mark_net_change,completed_bar_coverage,decision_reason,decision_target,decision_vwap,decision_upper,decision_lower,decision_sigma,reversal_mark_exiting_leg,final_outcome,final_net,final_exit_reason,candidate_return,top_5pct_trade
A-delay2-0608-1830,A-delay2-0608,2025-03-14,MNQH25,2025-03-14T14:30:00-04:00,2025-03-14T11:32:00-04:00,2025-03-14T11:31:00-04:00,19641.0,179.0,1,19632.0,-18.0,-19.12,133.5,74.0,151.5,4.5,179,HOLD,1,19594.328486961625,19677.027056638774,19039.972943361223,0.0108927334517736,False,WIN,125.76,EOD_CLOSE_PROXY,,False
A-delay2-0608-1900,A-delay2-0608,2025-03-14,MNQH25,2025-03-14T15:00:00-04:00,2025-03-14T11:32:00-04:00,2025-03-14T11:31:00-04:00,19641.0,209.0,1,19673.75,65.5,64.38,133.5,74.0,68.0,83.5,209,HOLD,1,19598.736602354933,19703.848482531343,19013.151517468654,0.0122706643992471,False,WIN,125.76,EOD_CLOSE_PROXY,,False
A-delay2-0608-1930,A-delay2-0608,2025-03-14,MNQH25,2025-03-14T15:30:00-04:00,2025-03-14T11:32:00-04:00,2025-03-14T11:31:00-04:00,19641.0,239.0,1,19668.25,54.5,53.38,143.0,74.0,88.5,-10.999999999999993,239,HOLD,1,19603.07844371669,19731.657180332964,18985.34281966704,0.0136993157119426,False,WIN,125.76,EOD_CLOSE_PROXY,,False
A-delay2-0609-1430,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T10:30:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,29.0,-1,19496.5,-99.5,-100.62,25.0,134.5,124.5,,29,HOLD,-1,19531.42430605956,19933.49305191252,19591.006948087484,0.0051286335523316,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1500,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T11:00:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,59.0,-1,19477.25,-61.0,-62.12,25.0,166.5,86.0,38.50000000000001,59,HOLD,-1,19523.6732090546,19976.36779094033,19548.132209059662,0.0073059004133829,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1530,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T11:30:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,89.0,-1,19466.75,-40.0,-41.12,91.5,166.5,131.5,21.0,89,HOLD,-1,19511.57795203332,19975.020681148057,19549.479318851947,0.0072374914253531,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1600,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T12:00:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,119.0,-1,19456.5,-19.5,-20.62,91.5,166.5,111.0,20.499999999999996,119,HOLD,-1,19507.223150328995,19967.751003896425,19556.74899610357,0.0068683223591522,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1630,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T12:30:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,149.0,-1,19542.25,-191.0,-192.12,91.5,196.0,282.5,-171.5,149,HOLD,-1,19506.87881935184,19962.5525982182,19561.947401781807,0.0066043366960286,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1700,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T13:00:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,179.0,-1,19528.25,-163.0,-164.12,91.5,205.0,254.5,28.0,179,HOLD,-1,19506.727361875757,19969.77790389349,19554.72209610651,0.0069712524829113,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1730,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T13:30:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,209.0,-1,19498.0,-102.5,-103.62,91.5,205.0,194.0,60.5,209,HOLD,-1,19506.863262994422,19985.297830512107,19539.202169487893,0.0077593860711002,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1800,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T14:00:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,239.0,-1,19508.5,-123.5,-124.62,91.5,205.0,215.0,-21.0,239,HOLD,-1,19506.97513560022,20026.32363458136,19498.17636541864,0.0098427602367135,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1830,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T14:30:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,269.0,-1,19495.5,-97.5,-98.62,91.5,205.0,189.0,26.0,269,HOLD,-1,19505.968680573907,20045.635091887445,19478.864908112555,0.010823435501089,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1900,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T15:00:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,299.0,-1,19541.5,-189.5,-190.62,91.5,265.0,281.0,-92.0,299,HOLD,-1,19507.509416527544,20080.61588935315,19443.88411064685,0.0125998318785878,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0609-1930,A-delay2-0609,2025-03-18,MNQH25,2025-03-18T15:30:00-04:00,2025-03-18T10:02:00-04:00,2025-03-18T10:01:00-04:00,19446.75,329.0,-1,19503.5,-113.5,-114.62,91.5,265.0,205.0,76.0,329,HOLD,-1,19508.00296899407,20106.533268332223,19417.966731667773,0.0139159693445168,False,LOSS,-112.24,EOD_CLOSE_PROXY,,False
A-delay2-0610-1430,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T10:30:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,29.0,-1,20284.75,98.5,97.38,216.0,45.5,117.5,,29,HOLD,-1,20355.769574232752,20591.72041410607,20336.02958589393,0.0050744463169102,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1500,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T11:00:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,59.0,-1,20295.25,77.5,76.38,216.0,45.5,138.5,-21.0,59,HOLD,-1,20340.50723405844,20619.083769389432,20308.666230610568,0.006413178702745,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1530,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T11:30:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,89.0,-1,20272.75,122.5,121.38,216.0,45.5,93.5,45.0,89,HOLD,-1,20333.95595623813,20632.50040006995,20295.24959993005,0.0070695776645969,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1600,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T12:00:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,119.0,-1,20193.0,282.0,280.88,328.0,45.5,46.0,159.5,119,HOLD,-1,20318.41602602653,20629.999869118237,20297.750130881766,0.0069472409945441,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1630,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T12:30:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,149.0,-1,20205.0,258.0,256.88,350.0,45.5,92.0,-24.0,149,HOLD,-1,20303.795968767143,20609.680835472274,20318.06916452773,0.0059531469549418,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1700,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T13:00:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,179.0,-1,20132.75,402.5,401.38,418.5,45.5,16.0,144.5,179,HOLD,-1,20290.503178276613,20625.91557063518,20301.83442936482,0.0067474196423724,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1730,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T13:30:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,209.0,-1,20121.5,425.0,423.88,446.0,45.5,21.0,22.5,209,HOLD,-1,20277.21113951728,20622.489705304557,20305.260294695447,0.006579811656432,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1800,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T14:00:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,239.0,-1,20083.75,500.5,499.38,515.0,45.5,14.5,75.5,239,HOLD,-1,20262.47447504099,20651.27761998853,20276.472380011463,0.0079882395816257,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1830,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T14:30:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,269.0,-1,20135.5,397.0,395.88,525.0,45.5,128.0,-103.5,269,HOLD,-1,20253.0814838354,20660.94608396541,20266.803916034587,0.0084612621957416,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1900,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T15:00:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,299.0,-1,20057.75,552.5,551.38,568.0,45.5,15.5,155.5,299,HOLD,-1,20242.88333761375,20682.22940381462,20245.52059618538,0.0095025332410925,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0610-1930,A-delay2-0610,2025-03-26,MNQM25,2025-03-26T15:30:00-04:00,2025-03-26T10:02:00-04:00,2025-03-26T10:01:00-04:00,20334.0,329.0,-1,20065.25,537.5,536.38,585.5,45.5,48.0,-15.0,329,HOLD,-1,20232.80426765504,20679.62943824778,20248.120561752217,0.0093753318043411,False,WIN,440.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1500,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T11:00:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,29.0,-1,19605.5,94.5,93.38,151.5,13.5,57.0,,29,HOLD,-1,19748.29519137052,20134.081150921316,19772.418849078687,0.0069724980059671,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1530,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T11:30:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,59.0,-1,19600.0,105.5,104.38,196.0,13.5,90.5,11.0,59,HOLD,-1,19715.813410300067,20139.856565407623,19766.643434592374,0.0072625558620189,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1600,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T12:00:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,89.0,-1,19542.0,221.5,220.38,224.5,13.5,3.0,116.0,89,HOLD,-1,19701.75154539933,20142.326678413097,19764.173321586903,0.0073866120114557,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1630,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T12:30:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,119.0,-1,19501.25,303.0,301.88,337.0,13.5,34.0,81.5,119,HOLD,-1,19683.25098973108,20119.21306064696,19787.28693935304,0.0062257799307909,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1700,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T13:00:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,149.0,-1,19492.75,320.0,318.88,337.0,13.5,17.0,17.0,149,HOLD,-1,19670.99906806726,20132.09521223254,19774.40478776746,0.0068727584773702,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1730,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T13:30:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,179.0,-1,19453.0,399.5,398.38,426.5,13.5,27.0,79.5,179,HOLD,-1,19655.03868674288,20131.59773064245,19774.90226935755,0.0068477735271492,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1800,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T14:00:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,209.0,-1,19482.75,340.0,338.88,426.5,13.5,86.5,-59.5,209,HOLD,-1,19643.98494092239,20154.61045146732,19751.889548532683,0.0080035382744587,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1830,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T14:30:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,239.0,-1,19474.0,357.5,356.38,426.5,13.5,69.0,17.5,239,HOLD,-1,19634.98541401016,20151.85130702299,19754.64869297701,0.0078649661383884,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1900,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T15:00:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,269.0,-1,19481.75,342.0,340.88,426.5,13.5,84.5,-15.5,269,HOLD,-1,19627.999687739724,20178.09233261531,19728.40766738469,0.0091828655968515,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0611-1930,A-delay2-0611,2025-03-28,MNQM25,2025-03-28T15:30:00-04:00,2025-03-28T10:32:00-04:00,2025-03-28T10:31:00-04:00,19652.75,299.0,-1,19459.25,387.0,385.88,426.5,13.5,39.5,45.0,299,HOLD,-1,19621.30836247218,20180.71741179425,19725.782588205744,0.0093147045913367,False,WIN,380.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1630,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T12:30:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,29.0,1,19554.75,-59.0,-60.12,118.0,80.0,177.0,,29,HOLD,1,19454.203063601723,19575.629645801644,19255.370354198352,0.0064692876076336,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1700,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T13:00:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,59.0,1,19563.5,-41.5,-42.62,118.0,175.0,159.5,17.5,59,HOLD,1,19463.76638611311,19586.089267160296,19244.9107328397,0.0070089788661583,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1730,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T13:30:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,89.0,1,19524.75,-119.0,-120.12,118.0,175.0,237.0,-77.5,89,HOLD,1,19469.528227165552,19593.120948562268,19237.87905143773,0.0073717966829079,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1800,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T14:00:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,119.0,1,19506.0,-156.5,-157.62,118.0,175.0,274.5,-37.5,119,HOLD,1,19473.697276400508,19599.40672737672,19231.59327262328,0.0076961277234742,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1830,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T14:30:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,149.0,1,19401.75,-365.0,-366.12,118.0,399.0,483.0,-208.5,149,HOLD,1,19470.11174284511,19601.56912238921,19229.43087761079,0.0078077020955954,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1900,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T15:00:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,179.0,1,19448.0,-272.5,-273.62,118.0,399.0,390.5,92.5,179,HOLD,1,19467.340492642237,19622.513183136485,19208.486816863515,0.0088883651631895,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0612-1930,A-delay2-0612,2025-04-01,MNQM25,2025-04-01T15:30:00-04:00,2025-04-01T12:02:00-04:00,2025-04-01T12:01:00-04:00,19584.25,209.0,1,19475.75,-217.0,-218.12,118.0,399.0,335.0,55.5,209,HOLD,1,19467.452398930924,19632.29998561708,19198.700014382925,0.0093933405888356,False,WIN,35.76,EOD_CLOSE_PROXY,,False
A-delay2-0613-1700,A-delay2-0613,2025-04-02,MNQM25,2025-04-02T13:00:00-04:00,2025-04-02T12:32:00-04:00,2025-04-02T12:31:00-04:00,19765.75,29.0,1,19814.0,96.5,95.38,127.5,59.0,31.0,,29,HOLD,1,19610.31584927075,19744.94902654186,19188.80097345814,0.0073303342666697,False,LOSS,-42.24,EOD_CLOSE_PROXY,,False
A-delay2-0613-1730,A-delay2-0613,2025-04-02,MNQM25,2025-04-02T13:30:00-04:00,2025-04-02T12:32:00-04:00,2025-04-02T12:31:00-04:00,19765.75,59.0,1,19832.25,133.0,131.88,248.5,59.0,115.5,36.5,59,HOLD,1,19630.0993702838,19741.00759186257,19192.74240813743,0.0071264370741867,False,LOSS,-42.24,EOD_CLOSE_PROXY,,False
A-delay2-0613-1800,A-delay2-0613,2025-04-02,MNQM25,2025-04-02T14:00:00-04:00,2025-04-02T12:32:00-04:00,2025-04-02T12:31:00-04:00,19765.75,89.0,1,19744.75,-42.0,-43.12,248.5,93.5,290.5,-175.0,89,HOLD,1,19642.21020634777,19754.29543719415,19179.454562805848,0.0078138401590311,False,LOSS,-42.24,EOD_CLOSE_PROXY,,False
A-delay2-0613-1830,A-delay2-0613,2025-04-02,MNQM25,2025-04-02T14:30:00-04:00,2025-04-02T12:32:00-04:00,2025-04-02T12:31:00-04:00,19765.75,119.0,1,19612.25,-307.0,-308.12,248.5,307.0,555.5,-265.0,119,HOLD,1,19645.522017308165,19749.327276339864,19184.42272366014,0.0075568286562614,False,LOSS,-42.24,EOD_CLOSE_PROXY,,False
A-delay2-0613-1900,A-delay2-0613,2025-04-02,MNQM25,2025-04-02T15:00:00-04:00,2025-04-02T12:32:00-04:00,2025-04-02T12:31:00-04:00,19765.75,149.0,1,19607.75,-316.0,-317.12,248.5,322.0,564.5,-9.0,149,HOLD,1,19647.059619384807,19764.198020713688,19169.551979286312,0.0083261178300451,False,LOSS,-42.24,EOD_CLOSE_PROXY,,False
A-delay2-0613-1930,A-delay2-0613,2025-04-02,MNQM25,2025-04-02T15:30:00-04:00,2025-04-02T12:32:00-04:00,2025-04-02T12:31:00-04:00,19765.75,179.0,1,19692.5,-146.5,-147.62,248.5,322.0,395.0,169.5,179,HOLD,1,19647.870304628144,19782.2465219377,19151.5034780623,0.0092597978292181,False,LOSS,-42.24,EOD_CLOSE_PROXY,,False
A-delay2-0614-1530,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T11:30:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,29.0,-1,18821.5,-76.5,-77.62,126.0,172.0,202.5,,29,HOLD,-1,18902.877301485973,19903.541957876696,18766.708042123304,0.0083379723573513,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1600,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T12:00:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,59.0,-1,18884.5,-202.5,-203.62,126.0,301.5,328.5,-126.0,59,HOLD,-1,18898.91699936118,19914.262557250928,18755.987442749072,0.0089044654945138,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1630,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T12:30:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,89.0,-1,18970.0,-373.5,-374.62,126.0,402.5,499.5,-171.0,89,HOLD,-1,18903.01790176608,19907.357136143542,18762.89286385645,0.0085395723080424,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1700,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T13:00:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,119.0,-1,18877.0,-187.5,-188.62,126.0,410.0,313.5,186.0,119,HOLD,-1,18903.694626000928,19913.582186133423,18756.66781386657,0.008868513626961,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1730,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T13:30:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,149.0,-1,18842.75,-119.0,-120.12,126.0,410.0,245.0,68.5,149,HOLD,-1,18901.419151503636,19915.35766408893,18754.892335911067,0.0089623326422855,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1800,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T14:00:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,179.0,-1,18813.75,-61.0,-62.12,126.0,410.0,187.0,58.00000000000001,179,HOLD,-1,18898.99281620295,19911.919036899388,18758.33096310061,0.0087806302359051,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1830,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T14:30:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,209.0,-1,18778.75,9.0,7.88,126.0,410.0,117.0,70.0,209,HOLD,-1,18893.612544637555,19904.618296083117,18765.631703916886,0.0083948477414522,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1900,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T15:00:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,239.0,-1,18850.5,-134.5,-135.62,126.0,410.0,260.5,-143.5,239,HOLD,-1,18888.911368799425,19921.401302406783,18748.848697593214,0.0092816878864321,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0614-1930,A-delay2-0614,2025-04-03,MNQM25,2025-04-03T15:30:00-04:00,2025-04-03T11:02:00-04:00,2025-04-03T11:01:00-04:00,18783.25,269.0,-1,18726.25,114.0,112.88,135.0,410.0,21.0,248.5,269,HOLD,-1,18882.07448465319,19940.982364109208,18729.267635890792,0.0103163816274781,False,WIN,192.26,EOD_CLOSE_PROXY,,False
A-delay2-0615-1500,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T11:00:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,29.0,-1,17854.25,193.0,191.88,591.0,6.5,398.0,,29,HOLD,-1,17996.838594171782,18820.508181685524,18017.24181831448,0.0074102046185918,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1530,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T11:30:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,59.0,-1,17940.25,21.0,19.88,591.0,392.5,570.0,-172.0,59,HOLD,-1,18003.94363684597,18829.89927147252,18007.850728527483,0.0079275701501242,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1600,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T12:00:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,89.0,-1,17882.0,137.5,136.38,591.0,392.5,453.5,116.5,89,HOLD,-1,17993.204543385298,18832.073705621813,18005.676294378187,0.0080473621343293,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1630,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T12:30:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,119.0,-1,17764.25,373.0,371.88,591.0,392.5,218.0,235.5,119,HOLD,-1,17977.664259162444,18826.158264008605,18011.591735991395,0.0077214739079485,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1700,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T13:00:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,149.0,-1,17751.5,398.5,397.38,591.0,392.5,192.5,25.5,149,HOLD,-1,17957.852294947406,18831.23945072855,18006.51054927145,0.0080014021088076,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1730,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T13:30:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,179.0,-1,17715.0,471.5,470.38,670.5,392.5,199.0,73.0,179,HOLD,-1,17937.908659974302,18830.6025847192,18007.147415280804,0.0079663164553937,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1800,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T14:00:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,209.0,-1,17866.5,168.5,167.38,670.5,392.5,502.0,-303.0,209,HOLD,-1,17926.872551682944,18827.535891510608,18010.214108489396,0.0077973689319545,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1830,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T14:30:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,239.0,-1,17660.25,581.0,579.88,670.5,392.5,89.5,412.5,239,HOLD,-1,17915.69032170115,18832.07210210445,18005.67789789555,0.0080472737947828,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1900,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T15:00:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,269.0,-1,17625.25,651.0,649.88,803.5,392.5,152.5,70.0,269,HOLD,-1,17893.96771174802,18845.473065183138,17992.276934816862,0.0087855476845559,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0615-1930,A-delay2-0615,2025-04-04,MNQM25,2025-04-04T15:30:00-04:00,2025-04-04T10:32:00-04:00,2025-04-04T10:31:00-04:00,17950.75,299.0,-1,17745.0,411.5,410.38,803.5,392.5,392.0,-239.5,299,HOLD,-1,17879.050760139653,18866.077077109618,17971.672922890382,0.0099206455085388,False,WIN,827.76,EOD_CLOSE_PROXY,,True
A-delay2-0616-1830,A-delay2-0616,2025-04-07,MNQM25,2025-04-07T14:30:00-04:00,2025-04-07T14:02:00-04:00,2025-04-07T14:01:00-04:00,17777.0,29.0,1,17602.75,-348.5,-349.62,89.5,384.0,438.0,,29,HOLD,1,17430.70115183275,17694.340706190815,16769.409293809185,0.0093685436076803,False,LOSS,-489.74,CAT_STOP,,False
A-delay2-0617-1430,A-delay2-0617,2025-04-08,MNQM25,2025-04-08T10:30:00-04:00,2025-04-08T10:02:00-04:00,2025-04-08T10:01:00-04:00,18264.25,29.0,1,18282.25,36.0,34.88,186.0,48.5,150.0,,29,HOLD,1,18216.177286550774,18304.103105554477,17405.646894445526,0.0085460965096959,False,LOSS,-533.74,CAT_STOP,,False
