trade_id,day,contract,direction,entry_event_timestamp,entry_fill_timestamp,exit_event_timestamp,exit_fill_timestamp,exit_fill_time_basis,entry_fill,exit_fill,quantity,gross,costs,net,exit_reason
A-delay2-0388,2023-08-23,MNQU23,1,2023-08-23T10:02:00-04:00,2023-08-23T10:01:00-04:00,2023-08-23T16:00:00-04:00,2023-08-23T16:00:00-04:00,session_close_proxy,15091.75,15198.5,1,213.5,2.24,211.26,EOD_CLOSE_PROXY
A-delay2-0389,2023-08-24,MNQU23,-1,2023-08-24T10:32:00-04:00,2023-08-24T10:31:00-04:00,2023-08-24T16:00:00-04:00,2023-08-24T16:00:00-04:00,session_close_proxy,15071.25,14859.25,1,424.0,2.24,421.76,EOD_CLOSE_PROXY
A-delay2-0390,2023-08-25,MNQU23,-1,2023-08-25T11:02:00-04:00,2023-08-25T11:01:00-04:00,2023-08-25T15:01:00-04:00,,intrabar_unknown_within_event_minute,14774.5,15009.75,1,-470.5,2.24,-472.74,CAT_STOP
A-delay2-0391,2023-08-29,MNQU23,1,2023-08-29T10:02:00-04:00,2023-08-29T10:01:00-04:00,2023-08-29T16:00:00-04:00,2023-08-29T16:00:00-04:00,session_close_proxy,15202.75,15413.25,1,421.0,2.24,418.76,EOD_CLOSE_PROXY
A-delay2-0392,2023-08-31,MNQU23,1,2023-08-31T10:02:00-04:00,2023-08-31T10:01:00-04:00,2023-08-31T16:00:00-04:00,2023-08-31T16:00:00-04:00,session_close_proxy,15570.5,15532.5,1,-76.0,2.24,-78.24,EOD_CLOSE_PROXY
A-delay2-0393,2023-09-06,MNQU23,-1,2023-09-06T10:32:00-04:00,2023-09-06T10:31:00-04:00,2023-09-06T16:00:00-04:00,2023-09-06T16:00:00-04:00,session_close_proxy,15397.5,15398.5,1,-2.0,2.24,-4.24,EOD_CLOSE_PROXY
A-delay2-0394,2023-09-08,MNQU23,1,2023-09-08T10:32:00-04:00,2023-09-08T10:31:00-04:00,2023-09-08T16:00:00-04:00,2023-09-08T16:00:00-04:00,session_close_proxy,15385.25,15295.0,1,-180.5,2.24,-182.74,EOD_CLOSE_PROXY
A-delay2-0395,2023-09-19,MNQZ23,-1,2023-09-19T10:02:00-04:00,2023-09-19T10:01:00-04:00,2023-09-19T16:00:00-04:00,2023-09-19T16:00:00-04:00,session_close_proxy,15298.25,15377.25,1,-158.0,2.24,-160.24,EOD_CLOSE_PROXY
A-delay2-0396,2023-09-20,MNQZ23,-1,2023-09-20T15:32:00-04:00,2023-09-20T15:31:00-04:00,2023-09-20T16:00:00-04:00,2023-09-20T16:00:00-04:00,session_close_proxy,15240.0,15152.0,1,176.0,2.24,173.76,EOD_CLOSE_PROXY
A-delay2-0397,2023-09-21,MNQZ23,-1,2023-09-21T10:02:00-04:00,2023-09-21T10:01:00-04:00,2023-09-21T16:00:00-04:00,2023-09-21T16:00:00-04:00,session_close_proxy,14930.75,14861.5,1,138.5,2.24,136.26,EOD_CLOSE_PROXY
A-delay2-0398,2023-09-22,MNQZ23,1,2023-09-22T11:02:00-04:00,2023-09-22T11:01:00-04:00,2023-09-22T16:00:00-04:00,2023-09-22T16:00:00-04:00,session_close_proxy,15004.0,14867.5,1,-273.0,2.24,-275.24,EOD_CLOSE_PROXY
A-delay2-0399,2023-09-26,MNQZ23,-1,2023-09-26T10:02:00-04:00,2023-09-26T10:01:00-04:00,2023-09-26T16:00:00-04:00,2023-09-26T16:00:00-04:00,session_close_proxy,14778.75,14709.0,1,139.5,2.24,137.26,EOD_CLOSE_PROXY
A-delay2-0400,2023-09-27,MNQZ23,-1,2023-09-27T13:32:00-04:00,2023-09-27T13:31:00-04:00,2023-09-27T16:00:00-04:00,2023-09-27T16:00:00-04:00,session_close_proxy,14624.75,14744.0,1,-238.5,2.24,-240.74,EOD_CLOSE_PROXY
A-delay2-0401,2023-09-28,MNQZ23,1,2023-09-28T11:32:00-04:00,2023-09-28T11:31:00-04:00,2023-09-28T16:00:00-04:00,2023-09-28T16:00:00-04:00,session_close_proxy,14836.0,14858.5,1,45.0,2.24,42.76,EOD_CLOSE_PROXY
A-delay2-0402,2023-10-02,MNQZ23,1,2023-10-02T10:02:00-04:00,2023-10-02T10:01:00-04:00,2023-10-02T16:00:00-04:00,2023-10-02T16:00:00-04:00,session_close_proxy,14959.5,14988.25,1,57.5,2.24,55.26,EOD_CLOSE_PROXY
A-delay2-0403,2023-10-03,MNQZ23,-1,2023-10-03T10:32:00-04:00,2023-10-03T10:31:00-04:00,2023-10-03T16:00:00-04:00,2023-10-03T16:00:00-04:00,session_close_proxy,14783.5,14719.75,1,127.5,2.24,125.26,EOD_CLOSE_PROXY
A-delay2-0404,2023-10-04,MNQZ23,1,2023-10-04T10:02:00-04:00,2023-10-04T10:01:00-04:00,2023-10-04T16:00:00-04:00,2023-10-04T16:00:00-04:00,session_close_proxy,14783.0,14919.25,1,272.5,2.24,270.26,EOD_CLOSE_PROXY
A-delay2-0405,2023-10-05,MNQZ23,-1,2023-10-05T10:02:00-04:00,2023-10-05T10:01:00-04:00,2023-10-05T16:00:00-04:00,2023-10-05T16:00:00-04:00,session_close_proxy,14814.25,14865.75,1,-103.0,2.24,-105.24,EOD_CLOSE_PROXY
A-delay2-0406,2023-10-06,MNQZ23,1,2023-10-06T12:02:00-04:00,2023-10-06T12:01:00-04:00,2023-10-06T16:00:00-04:00,2023-10-06T16:00:00-04:00,session_close_proxy,15055.25,15113.0,1,115.5,2.24,113.26,EOD_CLOSE_PROXY
A-delay2-0407,2023-10-10,MNQZ23,1,2023-10-10T10:32:00-04:00,2023-10-10T10:31:00-04:00,2023-10-10T16:00:00-04:00,2023-10-10T16:00:00-04:00,session_close_proxy,15293.75,15270.25,1,-47.0,2.24,-49.24,EOD_CLOSE_PROXY
A-delay2-0408,2023-10-13,MNQZ23,-1,2023-10-13T11:02:00-04:00,2023-10-13T11:01:00-04:00,2023-10-13T16:00:00-04:00,2023-10-13T16:00:00-04:00,session_close_proxy,15192.75,15121.5,1,142.5,2.24,140.26,EOD_CLOSE_PROXY
A-delay2-0409,2023-10-16,MNQZ23,1,2023-10-16T10:02:00-04:00,2023-10-16T10:01:00-04:00,2023-10-16T16:00:00-04:00,2023-10-16T16:00:00-04:00,session_close_proxy,15237.5,15293.5,1,112.0,2.24,109.76,EOD_CLOSE_PROXY
A-delay2-0410,2023-10-17,MNQZ23,-1,2023-10-17T10:02:00-04:00,2023-10-17T10:01:00-04:00,2023-10-17T16:00:00-04:00,2023-10-17T16:00:00-04:00,session_close_proxy,15086.5,15240.75,1,-308.5,2.24,-310.74,EOD_CLOSE_PROXY
A-delay2-0411,2023-10-19,MNQZ23,-1,2023-10-19T15:02:00-04:00,2023-10-19T15:01:00-04:00,2023-10-19T16:00:00-04:00,2023-10-19T16:00:00-04:00,session_close_proxy,14902.0,14885.75,1,32.5,2.24,30.26,EOD_CLOSE_PROXY
A-delay2-0412,2023-10-20,MNQZ23,-1,2023-10-20T10:32:00-04:00,2023-10-20T10:31:00-04:00,2023-10-20T16:00:00-04:00,2023-10-20T16:00:00-04:00,session_close_proxy,14757.5,14661.75,1,191.5,2.24,189.26,EOD_CLOSE_PROXY
A-delay2-0413,2023-10-23,MNQZ23,1,2023-10-23T12:32:00-04:00,2023-10-23T12:31:00-04:00,2023-10-23T16:00:00-04:00,2023-10-23T16:00:00-04:00,session_close_proxy,14781.0,14706.25,1,-149.5,2.24,-151.74,EOD_CLOSE_PROXY
A-delay2-0414,2023-10-24,MNQZ23,1,2023-10-24T10:02:00-04:00,2023-10-24T10:01:00-04:00,2023-10-24T16:00:00-04:00,2023-10-24T16:00:00-04:00,session_close_proxy,14827.5,14847.25,1,39.5,2.24,37.26,EOD_CLOSE_PROXY
A-delay2-0415,2023-10-25,MNQZ23,-1,2023-10-25T10:02:00-04:00,2023-10-25T10:01:00-04:00,2023-10-25T16:00:00-04:00,2023-10-25T16:00:00-04:00,session_close_proxy,14620.0,14476.5,1,287.0,2.24,284.76,EOD_CLOSE_PROXY
A-delay2-0416,2023-10-26,MNQZ23,-1,2023-10-26T10:02:00-04:00,2023-10-26T10:01:00-04:00,2023-10-26T16:00:00-04:00,2023-10-26T16:00:00-04:00,session_close_proxy,14325.0,14194.25,1,261.5,2.24,259.26,EOD_CLOSE_PROXY
A-delay2-0417,2023-10-30,MNQZ23,1,2023-10-30T10:02:00-04:00,2023-10-30T10:01:00-04:00,2023-10-30T16:00:00-04:00,2023-10-30T16:00:00-04:00,session_close_proxy,14438.0,14418.75,1,-38.5,2.24,-40.74,EOD_CLOSE_PROXY
A-delay2-0418,2023-10-31,MNQZ23,-1,2023-10-31T10:02:00-04:00,2023-10-31T10:01:00-04:00,2023-10-31T16:00:00-04:00,2023-10-31T16:00:00-04:00,session_close_proxy,14337.0,14489.25,1,-304.5,2.24,-306.74,EOD_CLOSE_PROXY
A-delay2-0419,2023-11-01,MNQZ23,1,2023-11-01T10:32:00-04:00,2023-11-01T10:31:00-04:00,2023-11-01T16:00:00-04:00,2023-11-01T16:00:00-04:00,session_close_proxy,14631.25,14742.5,1,222.5,2.24,220.26,EOD_CLOSE_PROXY
A-delay2-0420,2023-11-03,MNQZ23,1,2023-11-03T10:02:00-04:00,2023-11-03T10:01:00-04:00,2023-11-03T16:00:00-04:00,2023-11-03T16:00:00-04:00,session_close_proxy,15124.5,15174.5,1,100.0,2.24,97.76,EOD_CLOSE_PROXY
A-delay2-0421,2023-11-07,MNQZ23,1,2023-11-07T10:32:00-05:00,2023-11-07T10:31:00-05:00,2023-11-07T16:00:00-05:00,2023-11-07T16:00:00-05:00,session_close_proxy,15339.5,15375.0,1,71.0,2.24,68.76,EOD_CLOSE_PROXY
A-delay2-0422,2023-11-09,MNQZ23,-1,2023-11-09T15:02:00-05:00,2023-11-09T15:01:00-05:00,2023-11-09T16:00:00-05:00,2023-11-09T16:00:00-05:00,session_close_proxy,15243.25,15258.5,1,-30.5,2.24,-32.74,EOD_CLOSE_PROXY
A-delay2-0423,2023-11-10,MNQZ23,1,2023-11-10T10:02:00-05:00,2023-11-10T10:01:00-05:00,2023-11-10T16:00:00-05:00,2023-11-10T16:00:00-05:00,session_close_proxy,15368.5,15597.25,1,457.5,2.24,455.26,EOD_CLOSE_PROXY
A-delay2-0424,2023-11-14,MNQZ23,1,2023-11-14T10:02:00-05:00,2023-11-14T10:01:00-05:00,2023-11-14T16:00:00-05:00,2023-11-14T16:00:00-05:00,session_close_proxy,15876.0,15878.75,1,5.5,2.24,3.26,EOD_CLOSE_PROXY
A-delay2-0425,2023-11-20,MNQZ23,1,2023-11-20T10:02:00-05:00,2023-11-20T10:01:00-05:00,2023-11-20T16:00:00-05:00,2023-11-20T16:00:00-05:00,session_close_proxy,15987.0,16088.75,1,203.5,2.24,201.26,EOD_CLOSE_PROXY
A-delay2-0426,2023-11-21,MNQZ23,-1,2023-11-21T10:32:00-05:00,2023-11-21T10:31:00-05:00,2023-11-21T16:00:00-05:00,2023-11-21T16:00:00-05:00,session_close_proxy,15923.5,15988.75,1,-130.5,2.24,-132.74,EOD_CLOSE_PROXY
A-delay2-0427,2023-11-29,MNQZ23,1,2023-11-29T10:02:00-05:00,2023-11-29T10:01:00-05:00,2023-11-29T16:00:00-05:00,2023-11-29T16:00:00-05:00,session_close_proxy,16198.25,16025.75,1,-345.0,2.24,-347.24,EOD_CLOSE_PROXY
A-delay2-0428,2023-11-30,MNQZ23,-1,2023-11-30T10:02:00-05:00,2023-11-30T10:01:00-05:00,2023-11-30T16:00:00-05:00,2023-11-30T16:00:00-05:00,session_close_proxy,15955.25,15980.5,1,-50.5,2.24,-52.74,EOD_CLOSE_PROXY
A-delay2-0429,2023-12-01,MNQZ23,-1,2023-12-01T10:32:00-05:00,2023-12-01T10:31:00-05:00,2023-12-01T16:00:00-05:00,2023-12-01T16:00:00-05:00,session_close_proxy,15867.75,16025.25,1,-315.0,2.24,-317.24,EOD_CLOSE_PROXY
A-delay2-0430,2023-12-04,MNQZ23,-1,2023-12-04T10:32:00-05:00,2023-12-04T10:31:00-05:00,2023-12-04T16:00:00-05:00,2023-12-04T16:00:00-05:00,session_close_proxy,15754.25,15871.25,1,-234.0,2.24,-236.24,EOD_CLOSE_PROXY
A-delay2-0431,2023-12-05,MNQZ23,1,2023-12-05T11:02:00-05:00,2023-12-05T11:01:00-05:00,2023-12-05T16:00:00-05:00,2023-12-05T16:00:00-05:00,session_close_proxy,15951.25,15912.0,1,-78.5,2.24,-80.74,EOD_CLOSE_PROXY
A-delay2-0432,2023-12-06,MNQZ23,-1,2023-12-06T15:32:00-05:00,2023-12-06T15:31:00-05:00,2023-12-06T16:00:00-05:00,2023-12-06T16:00:00-05:00,session_close_proxy,15826.5,15814.75,1,23.5,2.24,21.26,EOD_CLOSE_PROXY
A-delay2-0433,2023-12-07,MNQZ23,1,2023-12-07T11:02:00-05:00,2023-12-07T11:01:00-05:00,2023-12-07T16:00:00-05:00,2023-12-07T16:00:00-05:00,session_close_proxy,15998.25,16035.25,1,74.0,2.24,71.76,EOD_CLOSE_PROXY
A-delay2-0434,2023-12-08,MNQZ23,1,2023-12-08T10:32:00-05:00,2023-12-08T10:31:00-05:00,2023-12-08T16:00:00-05:00,2023-12-08T16:00:00-05:00,session_close_proxy,16092.25,16098.5,1,12.5,2.24,10.26,EOD_CLOSE_PROXY
A-delay2-0435,2023-12-11,MNQZ23,1,2023-12-11T10:02:00-05:00,2023-12-11T10:01:00-05:00,2023-12-11T16:00:00-05:00,2023-12-11T16:00:00-05:00,session_close_proxy,16164.5,16234.25,1,139.5,2.24,137.26,EOD_CLOSE_PROXY
A-delay2-0436,2023-12-12,MNQZ23,1,2023-12-12T15:02:00-05:00,2023-12-12T15:01:00-05:00,2023-12-12T16:00:00-05:00,2023-12-12T16:00:00-05:00,session_close_proxy,16335.0,16365.0,1,60.0,2.24,57.76,EOD_CLOSE_PROXY
A-delay2-0437,2023-12-13,MNQZ23,1,2023-12-13T15:02:00-05:00,2023-12-13T15:01:00-05:00,2023-12-13T16:00:00-05:00,2023-12-13T16:00:00-05:00,session_close_proxy,16566.75,16566.5,1,-0.5,2.24,-2.74,EOD_CLOSE_PROXY
A-delay2-0438,2023-12-14,MNQZ23,-1,2023-12-14T13:32:00-05:00,2023-12-14T13:31:00-05:00,2023-12-14T16:00:00-05:00,2023-12-14T16:00:00-05:00,session_close_proxy,16479.75,16544.75,1,-130.0,2.24,-132.24,EOD_CLOSE_PROXY
A-delay2-0439,2023-12-18,MNQH24,1,2023-12-18T12:32:00-05:00,2023-12-18T12:31:00-05:00,2023-12-18T16:00:00-05:00,2023-12-18T16:00:00-05:00,session_close_proxy,16933.75,16938.25,1,9.0,2.24,6.76,EOD_CLOSE_PROXY
A-delay2-0440,2023-12-20,MNQH24,-1,2023-12-20T15:02:00-05:00,2023-12-20T15:01:00-05:00,2023-12-20T16:00:00-05:00,2023-12-20T16:00:00-05:00,session_close_proxy,16844.5,16764.0,1,161.0,2.24,158.76,EOD_CLOSE_PROXY
A-delay2-0441,2023-12-29,MNQH24,-1,2023-12-29T11:02:00-05:00,2023-12-29T11:01:00-05:00,2023-12-29T16:00:00-05:00,2023-12-29T16:00:00-05:00,session_close_proxy,17022.5,17018.75,1,7.5,2.24,5.26,EOD_CLOSE_PROXY
A-delay2-0442,2024-01-05,MNQH24,1,2024-01-05T10:02:00-05:00,2024-01-05T10:01:00-05:00,2024-01-05T16:00:00-05:00,2024-01-05T16:00:00-05:00,session_close_proxy,16500.0,16463.75,1,-72.5,2.24,-74.74,EOD_CLOSE_PROXY
A-delay2-0443,2024-01-08,MNQH24,1,2024-01-08T10:02:00-05:00,2024-01-08T10:01:00-05:00,2024-01-08T16:00:00-05:00,2024-01-08T16:00:00-05:00,session_close_proxy,16622.75,16801.5,1,357.5,2.24,355.26,EOD_CLOSE_PROXY
A-delay2-0444,2024-01-10,MNQH24,1,2024-01-10T11:02:00-05:00,2024-01-10T11:01:00-05:00,2024-01-10T16:00:00-05:00,2024-01-10T16:00:00-05:00,session_close_proxy,16894.5,16941.25,1,93.5,2.24,91.26,EOD_CLOSE_PROXY
A-delay2-0445,2024-01-11,MNQH24,-1,2024-01-11T10:32:00-05:00,2024-01-11T10:31:00-05:00,2024-01-11T16:00:00-05:00,2024-01-11T16:00:00-05:00,session_close_proxy,16908.25,16965.25,1,-114.0,2.24,-116.24,EOD_CLOSE_PROXY
A-delay2-0446,2024-01-17,MNQH24,-1,2024-01-17T10:02:00-05:00,2024-01-17T10:01:00-05:00,2024-01-17T16:00:00-05:00,2024-01-17T16:00:00-05:00,session_close_proxy,16690.5,16868.75,1,-356.5,2.24,-358.74,EOD_CLOSE_PROXY
A-delay2-0447,2024-01-18,MNQH24,1,2024-01-18T11:32:00-05:00,2024-01-18T11:31:00-05:00,2024-01-18T16:00:00-05:00,2024-01-18T16:00:00-05:00,session_close_proxy,17091.25,17109.0,1,35.5,2.24,33.26,EOD_CLOSE_PROXY
A-delay2-0448,2024-01-19,MNQH24,1,2024-01-19T12:32:00-05:00,2024-01-19T12:31:00-05:00,2024-01-19T16:00:00-05:00,2024-01-19T16:00:00-05:00,session_close_proxy,17285.5,17441.75,1,312.5,2.24,310.26,EOD_CLOSE_PROXY
A-delay2-0449,2024-01-24,MNQH24,1,2024-01-24T13:02:00-05:00,2024-01-24T13:01:00-05:00,2024-01-24T16:00:00-05:00,2024-01-24T16:00:00-05:00,session_close_proxy,17775.75,17624.5,1,-302.5,2.24,-304.74,EOD_CLOSE_PROXY
A-delay2-0450,2024-01-29,MNQH24,1,2024-01-29T15:32:00-05:00,2024-01-29T15:31:00-05:00,2024-01-29T16:00:00-05:00,2024-01-29T16:00:00-05:00,session_close_proxy,17711.25,17707.75,1,-7.0,2.24,-9.24,EOD_CLOSE_PROXY
A-delay2-0451,2024-01-30,MNQH24,-1,2024-01-30T13:02:00-05:00,2024-01-30T13:01:00-05:00,2024-01-30T16:00:00-05:00,2024-01-30T16:00:00-05:00,session_close_proxy,17566.5,17583.75,1,-34.5,2.24,-36.74,EOD_CLOSE_PROXY
A-delay2-0452,2024-01-31,MNQH24,-1,2024-01-31T10:02:00-05:00,2024-01-31T10:01:00-05:00,2024-01-31T16:00:00-05:00,2024-01-31T16:00:00-05:00,session_close_proxy,17372.25,17238.25,1,268.0,2.24,265.76,EOD_CLOSE_PROXY
A-delay2-0453,2024-02-01,MNQH24,1,2024-02-01T10:32:00-05:00,2024-02-01T10:31:00-05:00,2024-02-01T16:00:00-05:00,2024-02-01T16:00:00-05:00,session_close_proxy,17366.0,17440.0,1,148.0,2.24,145.76,EOD_CLOSE_PROXY
A-delay2-0454,2024-02-02,MNQH24,1,2024-02-02T10:02:00-05:00,2024-02-02T10:01:00-05:00,2024-02-02T16:00:00-05:00,2024-02-02T16:00:00-05:00,session_close_proxy,17608.0,17729.5,1,243.0,2.24,240.76,EOD_CLOSE_PROXY
A-delay2-0455,2024-02-05,MNQH24,-1,2024-02-05T10:32:00-05:00,2024-02-05T10:31:00-05:00,2024-02-05T16:00:00-05:00,2024-02-05T16:00:00-05:00,session_close_proxy,17625.25,17697.0,1,-143.5,2.24,-145.74,EOD_CLOSE_PROXY
A-delay2-0456,2024-02-06,MNQH24,-1,2024-02-06T10:02:00-05:00,2024-02-06T10:01:00-05:00,2024-02-06T16:00:00-05:00,2024-02-06T16:00:00-05:00,session_close_proxy,17647.0,17661.75,1,-29.5,2.24,-31.74,EOD_CLOSE_PROXY
A-delay2-0457,2024-02-07,MNQH24,1,2024-02-07T10:32:00-05:00,2024-02-07T10:31:00-05:00,2024-02-07T16:00:00-05:00,2024-02-07T16:00:00-05:00,session_close_proxy,17857.5,17841.25,1,-32.5,2.24,-34.74,EOD_CLOSE_PROXY
A-delay2-0458,2024-02-09,MNQH24,1,2024-02-09T10:02:00-05:00,2024-02-09T10:01:00-05:00,2024-02-09T16:00:00-05:00,2024-02-09T16:00:00-05:00,session_close_proxy,17942.0,18039.0,1,194.0,2.24,191.76,EOD_CLOSE_PROXY
A-delay2-0459,2024-02-12,MNQH24,1,2024-02-12T11:32:00-05:00,2024-02-12T11:31:00-05:00,2024-02-12T16:00:00-05:00,2024-02-12T16:00:00-05:00,session_close_proxy,18093.25,17963.25,1,-260.0,2.24,-262.24,EOD_CLOSE_PROXY
A-delay2-0460,2024-02-15,MNQH24,-1,2024-02-15T10:02:00-05:00,2024-02-15T10:01:00-05:00,2024-02-15T16:00:00-05:00,2024-02-15T16:00:00-05:00,session_close_proxy,17821.75,17914.0,1,-184.5,2.24,-186.74,EOD_CLOSE_PROXY
A-delay2-0461,2024-02-16,MNQH24,-1,2024-02-16T10:02:00-05:00,2024-02-16T10:01:00-05:00,2024-02-16T16:00:00-05:00,2024-02-16T16:00:00-05:00,session_close_proxy,17753.0,17746.75,1,12.5,2.24,10.26,EOD_CLOSE_PROXY
A-delay2-0462,2024-02-21,MNQH24,-1,2024-02-21T14:32:00-05:00,2024-02-21T14:31:00-05:00,2024-02-21T16:00:00-05:00,2024-02-21T16:00:00-05:00,session_close_proxy,17414.75,17536.75,1,-244.0,2.24,-246.24,EOD_CLOSE_PROXY
A-delay2-0463,2024-02-22,MNQH24,1,2024-02-22T12:32:00-05:00,2024-02-22T12:31:00-05:00,2024-02-22T16:00:00-05:00,2024-02-22T16:00:00-05:00,session_close_proxy,17994.0,18044.75,1,101.5,2.24,99.26,EOD_CLOSE_PROXY
A-delay2-0464,2024-03-01,MNQH24,1,2024-03-01T10:02:00-05:00,2024-03-01T10:01:00-05:00,2024-03-01T16:00:00-05:00,2024-03-01T16:00:00-05:00,session_close_proxy,18147.75,18334.75,1,374.0,2.24,371.76,EOD_CLOSE_PROXY
A-delay2-0465,2024-03-05,MNQH24,-1,2024-03-05T10:02:00-05:00,2024-03-05T10:01:00-05:00,2024-03-05T16:00:00-05:00,2024-03-05T16:00:00-05:00,session_close_proxy,18064.25,17931.75,1,265.0,2.24,262.76,EOD_CLOSE_PROXY
A-delay2-0466,2024-03-07,MNQH24,1,2024-03-07T11:02:00-05:00,2024-03-07T11:01:00-05:00,2024-03-07T16:00:00-05:00,2024-03-07T16:00:00-05:00,session_close_proxy,18246.75,18308.75,1,124.0,2.24,121.76,EOD_CLOSE_PROXY
A-delay2-0467,2024-03-08,MNQH24,1,2024-03-08T10:02:00-05:00,2024-03-08T10:01:00-05:00,2024-03-08T11:32:00-05:00,2024-03-08T11:31:00-05:00,bar_open,18386.75,18189.0,1,-395.5,2.24,-397.74,REVERSAL
A-delay2-0468,2024-03-08,MNQH24,-1,2024-03-08T11:32:00-05:00,2024-03-08T11:31:00-05:00,2024-03-08T16:00:00-05:00,2024-03-08T16:00:00-05:00,session_close_proxy,18189.0,18040.75,1,296.5,2.24,294.26,EOD_CLOSE_PROXY
A-delay2-0469,2024-03-11,MNQH24,-1,2024-03-11T10:02:00-04:00,2024-03-11T10:01:00-04:00,2024-03-11T16:00:00-04:00,2024-03-11T16:00:00-04:00,session_close_proxy,17910.75,17970.5,1,-119.5,2.24,-121.74,EOD_CLOSE_PROXY
A-delay2-0470,2024-03-12,MNQH24,1,2024-03-12T11:02:00-04:00,2024-03-12T11:01:00-04:00,2024-03-12T16:00:00-04:00,2024-03-12T16:00:00-04:00,session_close_proxy,18167.25,18226.75,1,119.0,2.24,116.76,EOD_CLOSE_PROXY
A-delay2-0471,2024-03-13,MNQH24,-1,2024-03-13T10:02:00-04:00,2024-03-13T10:01:00-04:00,2024-03-13T16:00:00-04:00,2024-03-13T16:00:00-04:00,session_close_proxy,18077.0,18079.75,1,-5.5,2.24,-7.74,EOD_CLOSE_PROXY
A-delay2-0472,2024-03-14,MNQH24,-1,2024-03-14T10:02:00-04:00,2024-03-14T10:01:00-04:00,2024-03-14T16:00:00-04:00,2024-03-14T16:00:00-04:00,session_close_proxy,17966.0,18030.0,1,-128.0,2.24,-130.24,EOD_CLOSE_PROXY
A-delay2-0473,2024-03-18,MNQM24,1,2024-03-18T10:32:00-04:00,2024-03-18T10:31:00-04:00,2024-03-18T16:00:00-04:00,2024-03-18T16:00:00-04:00,session_close_proxy,18369.5,18229.25,1,-280.5,2.24,-282.74,EOD_CLOSE_PROXY
A-delay2-0474,2024-03-19,MNQM24,-1,2024-03-19T10:02:00-04:00,2024-03-19T10:01:00-04:00,2024-03-19T16:00:00-04:00,2024-03-19T16:00:00-04:00,session_close_proxy,18099.25,18270.0,1,-341.5,2.24,-343.74,EOD_CLOSE_PROXY
A-delay2-0475,2024-03-20,MNQM24,1,2024-03-20T15:32:00-04:00,2024-03-20T15:31:00-04:00,2024-03-20T16:00:00-04:00,2024-03-20T16:00:00-04:00,session_close_proxy,18491.0,18484.5,1,-13.0,2.24,-15.24,EOD_CLOSE_PROXY
A-delay2-0476,2024-04-02,MNQM24,-1,2024-04-02T11:02:00-04:00,2024-04-02T11:01:00-04:00,2024-04-02T16:00:00-04:00,2024-04-02T16:00:00-04:00,session_close_proxy,18222.25,18330.75,1,-217.0,2.24,-219.24,EOD_CLOSE_PROXY
A-delay2-0477,2024-04-03,MNQM24,1,2024-04-03T10:32:00-04:00,2024-04-03T10:31:00-04:00,2024-04-03T16:00:00-04:00,2024-04-03T16:00:00-04:00,session_close_proxy,18416.5,18370.75,1,-91.5,2.24,-93.74,EOD_CLOSE_PROXY
A-delay2-0478,2024-04-04,MNQM24,-1,2024-04-04T15:02:00-04:00,2024-04-04T15:01:00-04:00,2024-04-04T16:00:00-04:00,2024-04-04T16:00:00-04:00,session_close_proxy,18188.25,18075.75,1,225.0,2.24,222.76,EOD_CLOSE_PROXY
A-delay2-0479,2024-04-05,MNQM24,1,2024-04-05T10:02:00-04:00,2024-04-05T10:01:00-04:00,2024-04-05T16:00:00-04:00,2024-04-05T16:00:00-04:00,session_close_proxy,18206.5,18293.25,1,173.5,2.24,171.26,EOD_CLOSE_PROXY
A-delay2-0480,2024-04-09,MNQM24,-1,2024-04-09T11:02:00-04:00,2024-04-09T11:01:00-04:00,2024-04-09T16:00:00-04:00,2024-04-09T16:00:00-04:00,session_close_proxy,18216.25,18362.25,1,-292.0,2.24,-294.24,EOD_CLOSE_PROXY
A-delay2-0481,2024-04-11,MNQM24,1,2024-04-11T13:32:00-04:00,2024-04-11T13:31:00-04:00,2024-04-11T16:00:00-04:00,2024-04-11T16:00:00-04:00,session_close_proxy,18418.25,18481.75,1,127.0,2.24,124.76,EOD_CLOSE_PROXY
A-delay2-0482,2024-04-12,MNQM24,-1,2024-04-12T11:02:00-04:00,2024-04-12T11:01:00-04:00,2024-04-12T16:00:00-04:00,2024-04-12T16:00:00-04:00,session_close_proxy,18208.5,18180.75,1,55.5,2.24,53.26,EOD_CLOSE_PROXY
A-delay2-0483,2024-04-15,MNQM24,-1,2024-04-15T13:32:00-04:00,2024-04-15T13:31:00-04:00,2024-04-15T16:00:00-04:00,2024-04-15T16:00:00-04:00,session_close_proxy,17915.75,17876.25,1,79.0,2.24,76.76,EOD_CLOSE_PROXY
A-delay2-0484,2024-04-17,MNQM24,-1,2024-04-17T11:32:00-04:00,2024-04-17T11:31:00-04:00,2024-04-17T16:00:00-04:00,2024-04-17T16:00:00-04:00,session_close_proxy,17747.5,17654.5,1,186.0,2.24,183.76,EOD_CLOSE_PROXY
A-delay2-0485,2024-04-18,MNQM24,-1,2024-04-18T10:02:00-04:00,2024-04-18T10:01:00-04:00,2024-04-18T16:00:00-04:00,2024-04-18T16:00:00-04:00,session_close_proxy,17601.75,17545.0,1,113.5,2.24,111.26,EOD_CLOSE_PROXY
