entry_time,exit_time,entry_price,stop_loss,target_price,exit_price,direction,pnl,exit_reason,killzone_window,bars_held,rr_target
2025-08-31T14:06:00+00:00,2025-08-31T14:10:00+00:00,108343.5,108306.5,108518.0,108311.0,bullish,-39.0,stop_loss,NY AM,4,4.72
2025-09-01T08:54:00+00:00,2025-09-01T08:56:00+00:00,109600.0,109560.0,109734.0,109559.0,bullish,-42.0,stop_loss,London AM,2,3.35
2025-09-01T14:23:00+00:00,2025-09-01T14:28:00+00:00,109094.5,109053.5,109368.0,109035.0,bullish,-43.0,stop_loss,NY AM,5,6.67
2025-09-02T00:07:00+00:00,2025-09-02T00:08:00+00:00,109153.0,109145.0,109216.0,109207.0,bullish,61.0,target,Asia,1,7.88
2025-09-03T00:34:00+00:00,2025-09-03T00:46:00+00:00,111535.0,111417.0,111823.0,111419.0,bullish,-120.0,stop_loss,Asia,12,2.44
2025-09-04T00:11:00+00:00,2025-09-04T00:19:00+00:00,111698.0,111640.0,111827.0,111953.0,bullish,127.0,target,Asia,8,2.22
2025-09-05T00:27:00+00:00,2025-09-05T00:32:00+00:00,110706.0,110678.0,110766.0,110676.0,bullish,-30.0,stop_loss,Asia,5,2.14
2025-09-05T08:34:00+00:00,2025-09-05T08:35:00+00:00,112776.0,112758.0,112924.0,112743.0,bullish,-20.0,stop_loss,London AM,1,8.22
2025-09-06T00:22:00+00:00,2025-09-06T00:30:00+00:00,110624.0,110568.0,110756.0,110757.0,bullish,130.0,target,Asia,8,2.36
2025-09-06T08:28:00+00:00,2025-09-06T08:29:00+00:00,110822.5,110809.5,110873.0,110817.0,bullish,-15.0,stop_loss,London AM,1,3.88
2025-09-07T00:00:00+00:00,2025-09-07T00:15:00+00:00,110227.0,110215.0,110303.0,110291.0,bullish,74.0,target,Asia,15,6.33
2025-09-07T14:51:00+00:00,2025-09-07T14:54:00+00:00,111180.0,111150.0,111289.0,111119.0,bullish,-32.0,stop_loss,NY AM,3,3.63
2025-09-08T00:36:00+00:00,2025-09-08T00:40:00+00:00,111086.5,111025.5,111265.0,111287.0,bullish,176.5,target,Asia,4,2.93
2025-09-08T08:03:00+00:00,2025-09-08T08:04:00+00:00,111284.5,111275.5,111336.0,111363.0,bullish,49.5,target,London AM,1,5.72
2025-09-09T08:11:00+00:00,2025-09-09T08:18:00+00:00,113054.5,113009.5,113164.0,112955.0,bullish,-47.0,stop_loss,London AM,7,2.43
2025-09-10T14:45:00+00:00,2025-09-10T14:46:00+00:00,114109.0,114071.0,114242.0,114024.0,bullish,-40.0,stop_loss,NY AM,1,3.5
2025-09-11T00:51:00+00:00,2025-09-11T01:04:00+00:00,113883.0,113847.0,113973.0,113978.0,bullish,88.0,target,Asia,13,2.5
2025-09-11T08:44:00+00:00,2025-09-11T08:49:00+00:00,114172.5,114159.5,114202.0,114109.0,bullish,-15.0,stop_loss,London AM,5,2.27
2025-09-12T00:45:00+00:00,2025-09-12T00:46:00+00:00,115909.5,115836.5,116090.0,116102.0,bullish,178.5,target,Asia,1,2.47
2025-09-12T08:31:00+00:00,2025-09-12T08:34:00+00:00,115198.0,115152.0,115350.0,115136.0,bullish,-48.0,stop_loss,London AM,3,3.3
2025-09-12T14:14:00+00:00,2025-09-12T14:37:00+00:00,115174.5,115047.5,115520.0,115057.0,bullish,-129.0,stop_loss,NY AM,23,2.72
2025-09-13T00:53:00+00:00,2025-09-13T01:02:00+00:00,116292.0,116266.0,116373.0,116353.0,bullish,79.0,target,Asia,9,3.12
2025-09-13T14:32:00+00:00,2025-09-13T15:00:00+00:00,115956.5,115883.5,116108.0,115858.0,bullish,-75.0,stop_loss,NY AM,28,2.08
2025-09-14T00:00:00+00:00,2025-09-14T00:06:00+00:00,115996.5,115985.5,116074.0,116083.0,bullish,75.5,target,Asia,6,7.05
2025-09-14T14:16:00+00:00,2025-09-14T14:17:00+00:00,115534.5,115501.5,115818.0,115522.0,bullish,-35.0,stop_loss,NY AM,1,8.59
2025-09-15T14:33:00+00:00,2025-09-15T14:34:00+00:00,114897.5,114882.5,115101.0,114815.0,bullish,-17.0,stop_loss,NY AM,1,13.57
2025-09-16T00:29:00+00:00,2025-09-16T00:51:00+00:00,115104.5,115039.5,115296.0,115049.0,bullish,-67.0,stop_loss,Asia,22,2.95
2025-09-16T08:57:00+00:00,2025-09-16T09:28:00+00:00,115700.5,115653.5,115800.0,115650.0,bullish,-49.0,stop_loss,London AM,31,2.12
2025-09-16T14:51:00+00:00,2025-09-16T14:52:00+00:00,115283.0,115277.0,115335.0,115290.0,bullish,-8.0,stop_loss,NY AM,1,8.67
2025-09-17T08:54:00+00:00,2025-09-17T09:01:00+00:00,116904.0,116854.0,117012.0,116820.0,bullish,-52.0,stop_loss,London AM,7,2.16
2025-09-19T00:48:00+00:00,2025-09-19T00:53:00+00:00,117424.0,117414.0,117512.0,117413.0,bullish,-12.0,stop_loss,Asia,5,8.8
2025-09-19T08:52:00+00:00,2025-09-19T09:01:00+00:00,117003.0,116985.0,117167.0,116985.0,bullish,-20.0,stop_loss,London AM,9,9.11
2025-09-20T08:48:00+00:00,2025-09-20T08:51:00+00:00,115953.0,115923.0,116050.0,115884.0,bullish,-32.0,stop_loss,London AM,3,3.23
2025-09-21T00:18:00+00:00,2025-09-21T00:20:00+00:00,115779.5,115758.5,115831.0,115755.0,bullish,-23.0,stop_loss,Asia,2,2.45
2025-09-21T08:06:00+00:00,2025-09-21T08:08:00+00:00,115877.0,115857.0,115924.0,115842.0,bullish,-22.0,stop_loss,London AM,2,2.35
2025-09-21T14:52:00+00:00,2025-09-21T14:54:00+00:00,115665.5,115628.5,115769.0,115625.0,bullish,-39.0,stop_loss,NY AM,2,2.8
2025-09-22T00:08:00+00:00,2025-09-22T00:15:00+00:00,115423.5,115360.5,115642.0,115342.0,bullish,-65.0,stop_loss,Asia,7,3.47
2025-09-22T08:52:00+00:00,2025-09-22T08:54:00+00:00,112801.5,112770.5,112882.0,112771.0,bullish,-33.0,stop_loss,London AM,2,2.6
2025-09-22T14:40:00+00:00,2025-09-22T14:55:00+00:00,113066.0,112906.0,113549.0,112963.0,bullish,-162.0,stop_loss,NY AM,15,3.02
2025-09-23T00:35:00+00:00,2025-09-23T00:40:00+00:00,112793.0,112743.0,112934.0,112727.0,bullish,-52.0,stop_loss,Asia,5,2.82
2025-09-23T08:23:00+00:00,2025-09-23T08:28:00+00:00,113199.0,113179.0,113276.0,113257.0,bullish,75.0,target,London AM,5,3.85
2025-09-24T00:54:00+00:00,2025-09-24T00:59:00+00:00,112322.5,112285.5,112413.0,112280.0,bullish,-39.0,stop_loss,Asia,5,2.45
2025-09-24T09:02:00+00:00,2025-09-24T09:38:00+00:00,112590.5,112533.5,112820.0,112840.0,bullish,227.5,target,London AM,36,4.03
2025-09-25T08:34:00+00:00,2025-09-25T08:35:00+00:00,112036.5,112001.5,112122.0,111971.0,bullish,-37.0,stop_loss,London AM,1,2.44
2025-09-26T00:21:00+00:00,2025-09-26T00:23:00+00:00,109358.0,109308.0,109475.0,109313.0,bullish,-52.0,stop_loss,Asia,2,2.34
2025-09-27T00:12:00+00:00,2025-09-27T00:24:00+00:00,109657.5,109640.5,109755.0,109592.0,bullish,-19.0,stop_loss,Asia,12,5.74
2025-09-27T14:16:00+00:00,2025-09-27T14:44:00+00:00,109389.5,109370.5,109473.0,109357.0,bullish,-21.0,stop_loss,NY AM,28,4.39
2025-09-28T00:00:00+00:00,2025-09-28T00:02:00+00:00,109688.5,109685.5,109710.0,109713.0,bullish,19.5,target,Asia,2,7.17
2025-09-28T08:10:00+00:00,2025-09-28T08:21:00+00:00,109554.0,109518.0,109654.0,109517.0,bullish,-38.0,stop_loss,London AM,11,2.78
2025-09-28T14:33:00+00:00,2025-09-28T14:36:00+00:00,109704.5,109693.5,109796.0,109699.0,bullish,-13.0,stop_loss,NY AM,3,8.32
2025-09-29T08:52:00+00:00,2025-09-29T08:54:00+00:00,112258.0,112188.0,112519.0,112182.0,bullish,-72.0,stop_loss,London AM,2,3.73
2025-09-30T00:04:00+00:00,2025-09-30T00:09:00+00:00,114323.0,114291.0,114427.0,114439.0,bullish,102.0,target,Asia,5,3.25
2025-09-30T08:17:00+00:00,2025-09-30T08:18:00+00:00,113785.5,113784.5,113857.0,113743.0,bullish,-3.0,stop_loss,London AM,1,71.5
2025-09-30T15:03:00+00:00,2025-09-30T15:04:00+00:00,113535.5,113478.5,113679.0,113554.0,bullish,-59.0,stop_loss,NY AM,1,2.52
2025-10-01T00:40:00+00:00,2025-10-01T00:42:00+00:00,114160.5,114099.5,114288.0,114047.0,bullish,-63.0,stop_loss,Asia,2,2.09
2025-10-01T14:24:00+00:00,2025-10-01T14:32:00+00:00,117262.0,117132.0,117543.0,117229.0,bullish,-132.0,stop_loss,NY AM,8,2.16
2025-10-02T09:00:00+00:00,2025-10-02T09:02:00+00:00,118711.5,118696.5,118784.0,118692.0,bullish,-17.0,stop_loss,London AM,2,4.83
2025-10-02T14:28:00+00:00,2025-10-02T14:30:00+00:00,119698.5,119625.5,119858.0,119808.0,bullish,157.5,target,NY AM,2,2.18
2025-10-03T00:57:00+00:00,2025-10-03T01:11:00+00:00,120217.0,120165.0,120368.0,120394.0,bullish,149.0,target,Asia,14,2.9
2025-10-04T00:12:00+00:00,2025-10-04T00:13:00+00:00,122327.5,122312.5,122359.0,122310.0,bullish,-17.0,stop_loss,Asia,1,2.1
2025-10-04T14:23:00+00:00,2025-10-04T14:25:00+00:00,122490.5,122455.5,122591.0,122444.0,bullish,-37.0,stop_loss,NY AM,2,2.87
2025-10-05T00:07:00+00:00,2025-10-05T00:10:00+00:00,122420.0,122380.0,122545.0,122373.0,bullish,-42.0,stop_loss,Asia,3,3.12
2025-10-05T14:22:00+00:00,2025-10-05T14:35:00+00:00,123243.5,123168.5,123414.0,123082.0,bullish,-77.0,stop_loss,NY AM,13,2.27
2025-10-06T08:03:00+00:00,2025-10-06T08:12:00+00:00,123541.5,123500.5,123711.0,123753.0,bullish,167.5,target,London AM,9,4.13
2025-10-07T00:26:00+00:00,2025-10-07T00:33:00+00:00,124769.0,124711.0,124926.0,124724.0,bullish,-60.0,stop_loss,Asia,7,2.71
2025-10-07T08:11:00+00:00,2025-10-07T08:19:00+00:00,123647.5,123584.5,123805.0,123546.0,bullish,-65.0,stop_loss,London AM,8,2.5
2025-10-09T00:00:00+00:00,2025-10-09T00:02:00+00:00,123361.5,123346.5,123432.0,123336.0,bullish,-17.0,stop_loss,Asia,2,4.7
2025-10-11T14:27:00+00:00,2025-10-11T14:53:00+00:00,112135.5,112046.5,112425.0,112061.0,bullish,-91.0,stop_loss,NY AM,26,3.25
2025-10-13T00:21:00+00:00,2025-10-13T00:30:00+00:00,115523.0,115311.0,115955.0,115293.0,bullish,-214.0,stop_loss,Asia,9,2.04
2025-10-13T08:16:00+00:00,2025-10-13T08:17:00+00:00,115435.5,115384.5,115555.0,115364.0,bullish,-53.0,stop_loss,London AM,1,2.34
2025-10-14T00:27:00+00:00,2025-10-14T00:33:00+00:00,115308.5,115233.5,115483.0,115382.0,bullish,172.5,target,Asia,6,2.33
2025-10-16T08:16:00+00:00,2025-10-16T08:17:00+00:00,110671.0,110655.0,110825.0,110685.0,bullish,-18.0,stop_loss,London AM,1,9.62
2025-10-17T00:47:00+00:00,2025-10-17T00:49:00+00:00,108689.0,108597.0,108881.0,108640.0,bullish,-94.0,stop_loss,Asia,2,2.09
2025-10-17T08:39:00+00:00,2025-10-17T08:42:00+00:00,105317.5,105148.5,105670.0,105027.0,bullish,-171.0,stop_loss,London AM,3,2.09
2025-10-18T08:13:00+00:00,2025-10-18T08:20:00+00:00,106981.0,106889.0,107422.0,106934.0,bullish,-94.0,stop_loss,London AM,7,4.79
2025-10-18T14:07:00+00:00,2025-10-18T14:09:00+00:00,106871.5,106824.5,107027.0,106800.0,bullish,-49.0,stop_loss,NY AM,2,3.31
2025-10-19T08:10:00+00:00,2025-10-19T08:12:00+00:00,106855.5,106834.5,106915.0,106805.0,bullish,-23.0,stop_loss,London AM,2,2.83
2025-10-19T14:58:00+00:00,2025-10-19T14:59:00+00:00,108480.0,108444.0,108559.0,108449.0,bullish,-38.0,stop_loss,NY AM,1,2.19
2025-10-20T08:38:00+00:00,2025-10-20T08:39:00+00:00,111405.5,111348.5,111735.0,111348.0,bullish,-59.0,stop_loss,London AM,1,5.78
2025-10-20T14:59:00+00:00,2025-10-20T15:02:00+00:00,111282.5,111201.5,111458.0,111251.0,bullish,-83.0,stop_loss,NY AM,3,2.17
2025-10-21T00:27:00+00:00,2025-10-21T00:36:00+00:00,110317.0,110285.0,110436.0,110435.0,bullish,117.0,target,Asia,9,3.72
2025-10-21T08:22:00+00:00,2025-10-21T08:23:00+00:00,107904.5,107895.5,107957.0,107838.0,bullish,-11.0,stop_loss,London AM,1,5.83
2025-10-21T14:29:00+00:00,2025-10-21T14:49:00+00:00,109699.0,109529.0,110652.0,110875.0,bullish,951.0,target,NY AM,20,5.61
2025-10-22T00:22:00+00:00,2025-10-22T00:24:00+00:00,108346.5,108223.5,108668.0,108289.0,bullish,-125.0,stop_loss,Asia,2,2.61
2025-10-22T08:51:00+00:00,2025-10-22T08:53:00+00:00,108292.0,108256.0,108423.0,108284.0,bullish,-38.0,stop_loss,London AM,2,3.64
2025-10-23T14:11:00+00:00,2025-10-23T14:14:00+00:00,109187.0,109061.0,109605.0,108960.0,bullish,-128.0,stop_loss,NY AM,3,3.32
2025-10-24T00:57:00+00:00,2025-10-24T01:00:00+00:00,110548.0,110534.0,110756.0,110560.0,bullish,-16.0,stop_loss,Asia,3,14.86
2025-10-24T08:06:00+00:00,2025-10-24T08:12:00+00:00,110956.0,110896.0,111216.0,111275.0,bullish,258.0,target,London AM,6,4.33
2025-10-24T14:15:00+00:00,2025-10-24T14:17:00+00:00,110539.5,110496.5,110684.0,110486.0,bullish,-45.0,stop_loss,NY AM,2,3.36
2025-10-25T00:08:00+00:00,2025-10-25T00:09:00+00:00,111004.0,110950.0,111172.0,110963.0,bullish,-56.0,stop_loss,Asia,1,3.11
2025-10-25T14:46:00+00:00,2025-10-25T14:50:00+00:00,111654.5,111609.5,111752.0,111600.0,bullish,-47.0,stop_loss,NY AM,4,2.17
2025-10-27T00:07:00+00:00,2025-10-27T00:14:00+00:00,114779.0,114703.0,114942.0,114920.0,bullish,161.0,target,Asia,7,2.14
2025-10-28T08:35:00+00:00,2025-10-28T08:39:00+00:00,114425.5,114416.5,114477.0,114452.0,bullish,49.5,target,London AM,4,5.72
2025-10-29T08:10:00+00:00,2025-10-29T08:13:00+00:00,113482.0,113408.0,113676.0,113408.0,bullish,-76.0,stop_loss,London AM,3,2.62
2025-10-30T14:04:00+00:00,2025-10-30T14:05:00+00:00,107890.5,107739.5,108206.0,108289.0,bullish,313.5,target,NY AM,1,2.09
2025-10-31T08:06:00+00:00,2025-10-31T08:09:00+00:00,109547.0,109525.0,109728.0,109528.0,bullish,-24.0,stop_loss,London AM,3,8.23
2025-10-31T14:16:00+00:00,2025-10-31T14:18:00+00:00,110027.5,109814.5,110503.0,109907.0,bullish,-215.0,stop_loss,NY AM,2,2.23
2025-11-01T00:06:00+00:00,2025-11-01T00:45:00+00:00,109426.0,109354.0,109593.0,109625.0,bullish,165.0,target,Asia,39,2.32
2025-11-01T08:57:00+00:00,2025-11-01T09:01:00+00:00,110181.5,110168.5,110227.0,110140.0,bullish,-15.0,stop_loss,London AM,4,3.5
2025-11-01T14:48:00+00:00,2025-11-01T14:59:00+00:00,109872.0,109846.0,109953.0,109938.0,bullish,79.0,target,NY AM,11,3.12
2025-11-02T00:00:00+00:00,2025-11-02T00:02:00+00:00,110097.5,110038.5,110241.0,110034.0,bullish,-61.0,stop_loss,Asia,2,2.43
2025-11-02T14:15:00+00:00,2025-11-02T14:18:00+00:00,110480.5,110419.5,110677.0,110402.0,bullish,-63.0,stop_loss,NY AM,3,3.22
2025-11-03T08:20:00+00:00,2025-11-03T08:21:00+00:00,107562.5,107483.5,107736.0,107424.0,bullish,-81.0,stop_loss,London AM,1,2.2
2025-11-04T00:50:00+00:00,2025-11-04T00:53:00+00:00,106581.0,106483.0,106803.0,106572.0,bullish,-100.0,stop_loss,Asia,3,2.27
2025-11-04T14:18:00+00:00,2025-11-04T14:20:00+00:00,103879.5,103844.5,104039.0,103843.0,bullish,-37.0,stop_loss,NY AM,2,4.56
2025-11-06T14:10:00+00:00,2025-11-06T14:31:00+00:00,102888.5,102649.5,103556.0,102644.0,bullish,-241.0,stop_loss,NY AM,21,2.79
2025-11-07T00:08:00+00:00,2025-11-07T00:09:00+00:00,101509.0,101469.0,101599.0,101464.0,bullish,-42.0,stop_loss,Asia,1,2.25
2025-11-08T00:57:00+00:00,2025-11-08T01:40:00+00:00,102688.0,102488.0,103147.0,103162.0,bullish,457.0,target,Asia,43,2.29
2025-11-08T08:11:00+00:00,2025-11-08T08:14:00+00:00,102388.0,102354.0,102498.0,102315.0,bullish,-36.0,stop_loss,London AM,3,3.24
2025-11-09T08:19:00+00:00,2025-11-09T08:20:00+00:00,101949.5,101928.5,102012.0,101900.0,bullish,-23.0,stop_loss,London AM,1,2.98
2025-11-10T14:20:00+00:00,2025-11-10T14:22:00+00:00,106291.0,106253.0,106374.0,106323.0,bullish,81.0,target,NY AM,2,2.18
2025-11-11T14:36:00+00:00,2025-11-11T14:40:00+00:00,104292.0,104252.0,104527.0,104239.0,bullish,-42.0,stop_loss,NY AM,4,5.88
2025-11-12T00:07:00+00:00,2025-11-12T00:09:00+00:00,103222.0,103166.0,103341.0,103157.0,bullish,-58.0,stop_loss,Asia,2,2.12
2025-11-13T00:25:00+00:00,2025-11-13T00:35:00+00:00,101551.0,101409.0,101855.0,101874.0,bullish,302.0,target,Asia,10,2.14
2025-11-13T08:42:00+00:00,2025-11-13T08:44:00+00:00,103656.5,103623.5,103747.0,103784.0,bullish,88.5,target,London AM,2,2.74
2025-11-14T00:38:00+00:00,2025-11-14T00:39:00+00:00,99229.5,99212.5,99714.0,99088.0,bullish,-19.0,stop_loss,Asia,1,28.5
2025-11-14T14:15:00+00:00,2025-11-14T14:24:00+00:00,95329.5,95150.5,95700.0,95667.0,bullish,368.5,target,NY AM,9,2.07
2025-11-15T14:21:00+00:00,2025-11-15T14:30:00+00:00,96183.5,96050.5,96452.0,96055.0,bullish,-135.0,stop_loss,NY AM,9,2.02
2025-11-16T00:12:00+00:00,2025-11-16T00:15:00+00:00,95367.0,95283.0,95655.0,95250.0,bullish,-86.0,stop_loss,Asia,3,3.43
2025-11-16T08:09:00+00:00,2025-11-16T08:18:00+00:00,95929.0,95839.0,96165.0,95869.0,bullish,-92.0,stop_loss,London AM,9,2.62
2025-11-17T14:11:00+00:00,2025-11-17T14:16:00+00:00,93856.0,93738.0,94144.0,94136.0,bullish,286.0,target,NY AM,5,2.44
2025-11-21T15:02:00+00:00,2025-11-21T15:03:00+00:00,84493.5,84348.5,85436.0,84478.0,bullish,-147.0,stop_loss,NY AM,1,6.5
2025-11-23T00:11:00+00:00,2025-11-23T00:14:00+00:00,85005.0,84989.0,85129.0,85140.0,bullish,122.0,target,Asia,3,7.75
2025-11-23T14:42:00+00:00,2025-11-23T14:48:00+00:00,86732.5,86697.5,86860.0,86634.0,bullish,-37.0,stop_loss,NY AM,6,3.64
2025-11-24T00:55:00+00:00,2025-11-24T01:02:00+00:00,86759.0,86563.0,87196.0,86511.0,bullish,-198.0,stop_loss,Asia,7,2.23
2025-11-28T00:44:00+00:00,2025-11-28T00:45:00+00:00,91220.5,91193.5,91392.0,91185.0,bullish,-29.0,stop_loss,Asia,1,6.35
2025-11-28T08:16:00+00:00,2025-11-28T08:21:00+00:00,91131.5,91080.5,91248.0,91223.0,bullish,114.5,target,London AM,5,2.28
2025-11-28T14:31:00+00:00,2025-11-28T14:38:00+00:00,92549.0,92501.0,92989.0,92429.0,bullish,-50.0,stop_loss,NY AM,7,9.17
2025-11-29T08:09:00+00:00,2025-11-29T08:10:00+00:00,90623.0,90617.0,90661.0,90672.0,bullish,36.0,target,London AM,1,6.33
2025-11-30T00:25:00+00:00,2025-11-30T00:49:00+00:00,90875.5,90838.5,90968.0,90852.0,bullish,-39.0,stop_loss,Asia,24,2.5
2025-11-30T08:17:00+00:00,2025-11-30T08:20:00+00:00,91007.5,90986.5,91080.0,91092.0,bullish,70.5,target,London AM,3,3.45
2025-11-30T15:02:00+00:00,2025-11-30T15:03:00+00:00,91421.5,91414.5,91531.0,91407.0,bullish,-9.0,stop_loss,NY AM,1,15.64
2025-12-01T00:47:00+00:00,2025-12-01T00:49:00+00:00,87687.5,87436.5,88215.0,87444.0,bullish,-253.0,stop_loss,Asia,2,2.1
2025-12-01T08:12:00+00:00,2025-12-01T08:36:00+00:00,86418.0,86356.0,86684.0,86700.0,bullish,264.0,target,London AM,24,4.29
2025-12-01T14:17:00+00:00,2025-12-01T14:32:00+00:00,85985.0,85915.0,86316.0,86121.0,bullish,-72.0,stop_loss,NY AM,15,4.73
2025-12-02T00:59:00+00:00,2025-12-02T01:04:00+00:00,86520.0,86460.0,86694.0,86744.0,bullish,172.0,target,Asia,5,2.9
2025-12-03T00:56:00+00:00,2025-12-03T01:11:00+00:00,91479.5,91426.5,91775.0,91847.0,bullish,293.5,target,Asia,15,5.58
2025-12-03T08:10:00+00:00,2025-12-03T08:19:00+00:00,92992.5,92869.5,93317.0,92872.0,bullish,-125.0,stop_loss,London AM,9,2.64
2025-12-03T14:50:00+00:00,2025-12-03T14:52:00+00:00,93010.5,92755.5,93720.0,92653.0,bullish,-257.0,stop_loss,NY AM,2,2.78
2025-12-05T00:11:00+00:00,2025-12-05T00:13:00+00:00,92215.0,92161.0,92333.0,92119.0,bullish,-56.0,stop_loss,Asia,2,2.19
2025-12-05T14:17:00+00:00,2025-12-05T14:18:00+00:00,90534.5,90465.5,90770.0,90457.0,bullish,-71.0,stop_loss,NY AM,1,3.41
2025-12-06T00:04:00+00:00,2025-12-06T00:11:00+00:00,89237.0,89157.0,89423.0,89127.0,bullish,-82.0,stop_loss,Asia,7,2.33
2025-12-06T08:24:00+00:00,2025-12-06T08:26:00+00:00,89427.0,89345.0,89608.0,89365.0,bullish,-84.0,stop_loss,London AM,2,2.21
2025-12-07T14:48:00+00:00,2025-12-07T15:09:00+00:00,88267.0,88021.0,88823.0,88918.0,bullish,554.0,target,NY AM,21,2.26
2025-12-08T08:27:00+00:00,2025-12-08T08:32:00+00:00,91708.5,91647.5,91849.0,91671.0,bullish,-63.0,stop_loss,London AM,5,2.3
2025-12-08T14:40:00+00:00,2025-12-08T14:46:00+00:00,91012.5,90761.5,91630.0,91697.0,bullish,615.5,target,NY AM,6,2.46
2025-12-09T00:19:00+00:00,2025-12-09T00:24:00+00:00,90776.5,90727.5,90882.0,90723.0,bullish,-51.0,stop_loss,Asia,5,2.15
2025-12-09T08:10:00+00:00,2025-12-09T08:11:00+00:00,90508.0,90488.0,90554.0,90539.0,bullish,44.0,target,London AM,1,2.3
2025-12-10T00:14:00+00:00,2025-12-10T00:15:00+00:00,92726.5,92717.5,92790.0,92607.0,bullish,-11.0,stop_loss,Asia,1,7.06
2025-12-10T08:11:00+00:00,2025-12-10T08:12:00+00:00,92720.0,92674.0,92835.0,92676.0,bullish,-48.0,stop_loss,London AM,1,2.5
2025-12-11T00:12:00+00:00,2025-12-11T00:15:00+00:00,92064.0,92036.0,92136.0,92051.0,bullish,-30.0,stop_loss,Asia,3,2.57
2025-12-11T08:58:00+00:00,2025-12-11T09:02:00+00:00,90201.0,90171.0,90282.0,90292.0,bullish,79.0,target,London AM,4,2.7
2025-12-11T14:29:00+00:00,2025-12-11T14:30:00+00:00,90186.0,90144.0,90315.0,89978.0,bullish,-44.0,stop_loss,NY AM,1,3.07
2025-12-12T00:22:00+00:00,2025-12-12T00:25:00+00:00,92572.5,92511.5,92700.0,92486.0,bullish,-63.0,stop_loss,Asia,3,2.09
2025-12-12T08:12:00+00:00,2025-12-12T08:14:00+00:00,92458.0,92444.0,92491.0,92434.0,bullish,-16.0,stop_loss,London AM,2,2.36
2025-12-12T14:29:00+00:00,2025-12-12T14:30:00+00:00,92182.0,92130.0,92384.0,91994.0,bullish,-54.0,stop_loss,NY AM,1,3.88
2025-12-13T00:56:00+00:00,2025-12-13T00:57:00+00:00,90338.0,90328.0,90359.0,90327.0,bullish,-12.0,stop_loss,Asia,1,2.1
2025-12-13T08:59:00+00:00,2025-12-13T09:32:00+00:00,90459.0,90427.0,90538.0,90438.0,bullish,-34.0,stop_loss,London AM,33,2.47
2025-12-13T14:11:00+00:00,2025-12-13T14:19:00+00:00,90265.0,90247.0,90357.0,90233.0,bullish,-20.0,stop_loss,NY AM,8,5.11
2025-12-15T00:07:00+00:00,2025-12-15T00:11:00+00:00,88312.5,88201.5,88536.0,88255.0,bullish,-113.0,stop_loss,Asia,4,2.01
2025-12-15T08:14:00+00:00,2025-12-15T08:25:00+00:00,89701.0,89649.0,89830.0,89853.0,bullish,127.0,target,London AM,11,2.48
2025-12-15T14:14:00+00:00,2025-12-15T14:15:00+00:00,89576.5,89557.5,89670.0,89547.0,bullish,-21.0,stop_loss,NY AM,1,4.92
2025-12-16T08:26:00+00:00,2025-12-16T08:29:00+00:00,86112.0,86072.0,86195.0,86263.0,bullish,81.0,target,London AM,3,2.08
2025-12-16T14:31:00+00:00,2025-12-16T14:36:00+00:00,86954.0,86836.0,87310.0,87296.0,bullish,354.0,target,NY AM,5,3.02
2025-12-17T00:32:00+00:00,2025-12-17T00:33:00+00:00,87481.0,87417.0,87631.0,87442.0,bullish,-66.0,stop_loss,Asia,1,2.34
2025-12-18T08:33:00+00:00,2025-12-18T09:03:00+00:00,86968.0,86904.0,87118.0,86841.0,bullish,-66.0,stop_loss,London AM,30,2.34
2025-12-18T14:59:00+00:00,2025-12-18T15:04:00+00:00,88196.5,88177.5,88496.0,88244.0,bullish,-21.0,stop_loss,NY AM,5,15.76
2025-12-19T00:08:00+00:00,2025-12-19T00:31:00+00:00,85410.5,85335.5,85567.0,85332.0,bullish,-77.0,stop_loss,Asia,23,2.09
2025-12-19T14:54:00+00:00,2025-12-19T15:12:00+00:00,87979.5,87764.5,88461.0,88588.0,bullish,479.5,target,NY AM,18,2.24
2025-12-20T08:43:00+00:00,2025-12-20T08:44:00+00:00,88340.0,88318.0,88400.0,88313.0,bullish,-24.0,stop_loss,London AM,1,2.73
2025-12-20T14:41:00+00:00,2025-12-20T14:43:00+00:00,88092.0,88080.0,88152.0,88158.0,bullish,58.0,target,NY AM,2,5.0
2025-12-21T00:00:00+00:00,2025-12-21T00:05:00+00:00,88346.5,88319.5,88410.0,88319.0,bullish,-29.0,stop_loss,Asia,5,2.35
2025-12-21T14:25:00+00:00,2025-12-21T14:26:00+00:00,87890.5,87849.5,88144.0,87795.0,bullish,-43.0,stop_loss,NY AM,1,6.18
2025-12-22T08:37:00+00:00,2025-12-22T08:48:00+00:00,89625.5,89496.5,89899.0,89503.0,bullish,-131.0,stop_loss,London AM,11,2.12
2025-12-23T00:08:00+00:00,2025-12-23T00:09:00+00:00,88480.0,88466.0,88517.0,88540.0,bullish,35.0,target,Asia,1,2.64
2025-12-23T08:24:00+00:00,2025-12-23T08:46:00+00:00,87533.5,87476.5,87650.0,87425.0,bullish,-59.0,stop_loss,London AM,22,2.04
2025-12-23T14:10:00+00:00,2025-12-23T14:16:00+00:00,87713.5,87670.5,87865.0,87643.0,bullish,-45.0,stop_loss,NY AM,6,3.52
2025-12-24T00:05:00+00:00,2025-12-24T00:06:00+00:00,87480.0,87438.0,87588.0,87611.0,bullish,106.0,target,Asia,1,2.57
