timestamp,date,year_month,label,pnl,p_prod,p_frozen,p_daily,thr_daily
2025-11-12 15:49:00,2025-11-12,2025-11,1,48.2,0.5151411474332024,0.5127253675157609,0.5746187278548616,0.55
2025-11-12 15:56:00,2025-11-12,2025-11,1,60.7,0.5087241486641657,0.5347173243046017,0.5917670925335118,0.55
2025-11-13 08:05:00,2025-11-13,2025-11,0,-14.3,0.43905158929499216,0.43009820552588773,0.48052637311892415,0.55
2025-11-13 08:21:00,2025-11-13,2025-11,0,-19.3,0.39752050347489126,0.42517222758894313,0.5052885892824269,0.55
2025-11-13 08:33:00,2025-11-13,2025-11,1,80.7,0.4459197440218095,0.4969872470437225,0.49571393688760973,0.55
2025-11-13 14:56:00,2025-11-13,2025-11,1,93.2,0.6285035844728285,0.4973296975347308,0.45293695281425717,0.55
2025-11-13 15:24:00,2025-11-13,2025-11,0,-114.3,0.6310843610244372,0.5276799410551367,0.49486637951192786,0.55
2025-11-13 19:25:00,2025-11-13,2025-11,1,170.7,0.5782774707373838,0.48365328914785954,0.5461073520388059,0.55
2025-11-14 08:30:00,2025-11-14,2025-11,1,115.7,0.5208473948175363,0.47835638717887496,0.4370504148928411,0.55
2025-11-14 15:19:00,2025-11-14,2025-11,1,200.7,0.5914185481622027,0.5306375557057478,0.5054122611200406,0.55
2025-11-14 15:42:00,2025-11-14,2025-11,1,35.7,0.5621833979656868,0.5358449650915025,0.4819679922937618,0.55
2025-11-14 15:56:00,2025-11-14,2025-11,1,268.2,0.6037475133257106,0.5225884883937519,0.5222065309439982,0.55
2025-11-14 19:07:00,2025-11-14,2025-11,0,-104.3,0.43037176636965446,0.4496126686161085,0.5158445133320485,0.55
2025-11-14 19:30:00,2025-11-14,2025-11,1,35.7,0.3700424255556072,0.4520945487044706,0.5357393527377745,0.55
2025-11-14 19:51:00,2025-11-14,2025-11,1,58.2,0.4102718721050386,0.47599770933124036,0.5237102083139578,0.55
2025-11-17 14:58:00,2025-11-17,2025-11,0,-76.8,0.6713089215540817,0.4471097487492963,0.4664677497954635,0.55
2025-11-17 15:18:00,2025-11-17,2025-11,1,108.2,0.6389753749155006,0.4856596220407518,0.4903408147240104,0.55
2025-11-17 15:50:00,2025-11-17,2025-11,0,-201.8,0.6290830937130981,0.4704039138422551,0.5128315283537159,0.55
2025-11-17 19:11:00,2025-11-17,2025-11,0,-79.3,0.5693094907997204,0.46483836360769554,0.523855243368576,0.55
2025-11-17 19:32:00,2025-11-17,2025-11,0,-184.3,0.5575027697046104,0.47879790476824324,0.5704125628172858,0.55
2025-11-18 08:12:00,2025-11-18,2025-11,1,105.7,0.5797366335568684,0.47973593571633577,0.45258779016938944,0.55
2025-11-18 08:48:00,2025-11-18,2025-11,1,85.7,0.6000369587878954,0.453472548790195,0.4404182894676873,0.55
2025-11-18 19:04:00,2025-11-18,2025-11,1,73.2,0.5748052125440163,0.49053544422167894,0.4991333659260048,0.55
2025-11-18 19:43:00,2025-11-18,2025-11,0,-179.3,0.543776016418076,0.5143597272238779,0.5563123605219246,0.55
2025-11-19 08:37:00,2025-11-19,2025-11,0,-99.3,0.5234210673388966,0.48031155308525436,0.43290295161435244,0.55
2025-11-19 19:25:00,2025-11-19,2025-11,1,73.2,0.5082993128937148,0.5003884386157245,0.5679295811024458,0.55
2025-11-19 19:31:00,2025-11-19,2025-11,0,-131.8,0.49356599804779866,0.5242919477240914,0.606061405622434,0.55
2025-11-19 19:58:00,2025-11-19,2025-11,1,128.2,0.570302161485993,0.481845430925512,0.526323165691143,0.55
2025-11-20 14:31:00,2025-11-20,2025-11,1,65.7,0.47224275917605524,0.5020031430930488,0.4940724477720738,0.55
2025-11-20 15:19:00,2025-11-20,2025-11,0,-84.3,0.4821441860797514,0.5362790986913842,0.5291103898853127,0.55
2025-11-20 15:58:00,2025-11-20,2025-11,1,70.7,0.47072750023625914,0.4972061573505089,0.5165878509384167,0.55
2025-11-20 19:20:00,2025-11-20,2025-11,1,208.2,0.6602781078579372,0.5053695258144532,0.5860678859468321,0.55
2025-11-20 20:01:00,2025-11-20,2025-11,0,-136.8,0.6483238682621958,0.500921416435635,0.5903715796153995,0.55
2025-11-21 14:41:00,2025-11-21,2025-11,1,293.2,0.5400620530552003,0.5705935915273838,0.5779639962623757,0.55
2025-11-21 15:21:00,2025-11-21,2025-11,1,173.2,0.5933515061717911,0.5714161093548442,0.5165888858288281,0.55
2025-11-21 15:31:00,2025-11-21,2025-11,1,183.2,0.539543342393264,0.5942719556153507,0.5810204536437691,0.55
2025-11-21 15:46:00,2025-11-21,2025-11,1,65.7,0.6260716730442063,0.5790891068224299,0.48080394463887044,0.55
2025-11-21 15:57:00,2025-11-21,2025-11,0,-134.3,0.5862923089804001,0.5932218477463982,0.522431365852974,0.55
2025-11-24 08:14:00,2025-11-24,2025-11,1,215.7,0.5422335953954587,0.4882034385443455,0.5342066930383669,0.55
2025-11-25 08:26:00,2025-11-25,2025-11,0,-11.8,0.6429233678033787,0.4624093930810916,0.3551496880698947,0.55
2025-11-25 08:32:00,2025-11-25,2025-11,0,-29.3,0.5257624056373598,0.47370791489853675,0.42066443783553364,0.55
2025-11-25 19:06:00,2025-11-25,2025-11,1,53.2,0.43787615483568204,0.460655725071013,0.5314921921974575,0.55
2025-11-25 19:23:00,2025-11-25,2025-11,1,45.7,0.44403864092627576,0.4879173658548036,0.5510003881280845,0.55
2025-11-26 15:03:00,2025-11-26,2025-11,1,55.7,0.529588090511522,0.5064084492710109,0.5820309030385158,0.6
2025-11-26 15:12:00,2025-11-26,2025-11,1,88.2,0.6186760776925644,0.5338341758703353,0.47879277192279834,0.6
2025-11-26 15:43:00,2025-11-26,2025-11,1,83.2,0.5630751095482389,0.5394409581359911,0.49569374435901403,0.6
2025-11-26 19:13:00,2025-11-26,2025-11,1,10.2,0.45093131739882814,0.49837508217276716,0.5513788886831413,0.6
2025-11-27 14:37:00,2025-11-27,2025-11,0,-12.3,0.5530346563179291,0.5374079917881643,0.4055819246469635,0.6
2025-12-02 15:43:00,2025-12-02,2025-12,1,240.7,0.772734913045735,0.5923547869437826,0.8015888743182508,0.6
2025-12-04 14:39:00,2025-12-04,2025-12,1,248.2,0.8555697157819067,0.6174487148800419,0.7977611610338682,0.6
2025-12-04 19:58:00,2025-12-04,2025-12,0,-266.8,0.8281861422423978,0.6483453906796233,0.8086654767935421,0.6
2025-12-05 14:48:00,2025-12-05,2025-12,0,-229.3,0.6915995473400313,0.6081196786329551,0.671345134470846,0.6
2025-12-10 14:41:00,2025-12-10,2025-12,1,215.7,0.898932951309299,0.6456450154381549,0.6673202039686899,0.6
2025-12-10 19:41:00,2025-12-10,2025-12,1,123.2,0.7310860311678355,0.5531242132320905,0.5523397960779652,0.6
2025-12-12 15:15:00,2025-12-12,2025-12,0,-94.3,0.5436614691360097,0.5543732672450024,0.5284541237789595,0.6
2025-12-12 15:36:00,2025-12-12,2025-12,1,25.7,0.6990239797333603,0.6107490207606999,0.4090251938068856,0.6
2025-12-12 15:39:00,2025-12-12,2025-12,1,53.2,0.5204515873000108,0.5663007717496503,0.5143405040277794,0.6
2025-12-12 19:08:00,2025-12-12,2025-12,0,-49.3,0.5566854808949958,0.4947641085418868,0.48624052379259003,0.6
2025-12-12 19:39:00,2025-12-12,2025-12,0,-131.8,0.5653700553830396,0.4980893703255766,0.546911043222817,0.6
2025-12-15 14:31:00,2025-12-15,2025-12,0,-86.8,0.579727314175618,0.4726682008109239,0.43771831972345926,0.6
2025-12-15 14:48:00,2025-12-15,2025-12,1,53.2,0.520227978456875,0.49974605545966233,0.5521483694617718,0.6
2025-12-15 14:59:00,2025-12-15,2025-12,1,43.2,0.4830793633575669,0.4944489043992539,0.5616329339993851,0.6
2025-12-15 19:09:00,2025-12-15,2025-12,0,-16.8,0.6028097497960591,0.4693332138628632,0.4717062084182696,0.6
2025-12-15 19:22:00,2025-12-15,2025-12,0,-44.3,0.5588744465419783,0.4647256492578059,0.5208774445027825,0.6
2025-12-15 20:01:00,2025-12-15,2025-12,0,-36.8,0.6107665466469152,0.4630831577462523,0.4992781781579856,0.6
2025-12-16 08:08:00,2025-12-16,2025-12,0,-14.3,0.5568390183921073,0.43992519483316095,0.43481231358003414,0.6
2025-12-16 08:21:00,2025-12-16,2025-12,0,-21.8,0.571452275468195,0.45765958272762813,0.4115730391866449,0.6
2025-12-16 08:40:00,2025-12-16,2025-12,1,38.2,0.5340131718469816,0.4520640485513076,0.4320543440832793,0.6
2025-12-16 09:01:00,2025-12-16,2025-12,1,8.2,0.7069321870471242,0.5169344998644062,0.3219795323342759,0.6
2025-12-16 14:48:00,2025-12-16,2025-12,0,-79.3,0.4992980405436475,0.44468322979396363,0.5625548481477445,0.6
2025-12-16 14:56:00,2025-12-16,2025-12,0,-79.3,0.5288036008631231,0.46153104744419016,0.5974739980972683,0.6
2025-12-16 15:05:00,2025-12-16,2025-12,1,258.2,0.5364351899573623,0.5019575095532015,0.6472970471489793,0.6
2025-12-16 15:30:00,2025-12-16,2025-12,0,-109.3,0.5260616841940725,0.4747818472457473,0.580646510226743,0.6
2025-12-16 19:17:00,2025-12-16,2025-12,1,25.7,0.4856508667972031,0.46044949898856097,0.5555830670099652,0.6
2025-12-16 19:26:00,2025-12-16,2025-12,1,73.2,0.5415186058185236,0.4876402616268198,0.49974631818981485,0.6
2025-12-16 19:33:00,2025-12-16,2025-12,1,60.7,0.522272288936467,0.4724522696579149,0.508086695560331,0.6
2025-12-16 19:58:00,2025-12-16,2025-12,1,45.7,0.5959015507766001,0.46228020939480596,0.46726859571349444,0.6
2025-12-17 15:26:00,2025-12-17,2025-12,0,-219.3,0.5874961694738375,0.5215322046265619,0.5256184978086201,0.6
2025-12-17 20:04:00,2025-12-17,2025-12,0,-26.8,0.6686421754958438,0.4737488908784449,0.4599927131076064,0.6
2025-12-18 08:35:00,2025-12-18,2025-12,0,-81.8,0.48134962095696904,0.45371021942543494,0.45960751575634945,0.6
2025-12-22 08:10:00,2025-12-22,2025-12,1,10.7,0.4673208170243974,0.41054056030600555,0.45130093931922505,0.6
2025-12-22 08:17:00,2025-12-22,2025-12,1,40.7,0.4895697149258167,0.4557738675687048,0.4820522257299425,0.6
2025-12-22 19:25:00,2025-12-22,2025-12,1,15.7,0.5232603033597164,0.4642036108487083,0.45497302918715865,0.6
2025-12-22 19:41:00,2025-12-22,2025-12,0,-24.3,0.5077569300474687,0.4912025289549837,0.5035562730973423,0.6
2025-12-23 15:17:00,2025-12-23,2025-12,0,-109.3,0.568767723167324,0.5030728057729577,0.596832464770602,0.6
