contract,date,p_prior,p1530,p1559,move_usd,r_rod,r_lh,dir,gross,net3,net2,yr
MNQM25,2025-03-31,19471.0,19365.5,19484.75,238.5,-0.005418314416311465,0.006157858046526021,-1,-238.5,-241.5,-240.5,2025
MNQM25,2025-04-01,19484.75,19475.75,19612.0,272.5,-0.0004618996907838069,0.006995879491161983,-1,-272.5,-275.5,-274.5,2025
MNQM25,2025-04-02,19612.0,19692.5,19776.0,167.0,0.004104629818478589,0.004240192966865619,1,167.0,164.0,165.0,2025
MNQM25,2025-04-03,19776.0,18726.25,18700.75,-51.0,-0.053082018608414216,-0.001361724851478563,-1,51.0,48.0,49.0,2025
MNQM25,2025-04-04,18700.75,17745.0,17551.5,-387.0,-0.05110757589936232,-0.010904480135249361,-1,387.0,384.0,385.0,2025
MNQM25,2025-04-07,17551.5,17434.25,17556.75,245.0,-0.0066803407116200475,0.0070263991855112895,-1,-245.0,-248.0,-247.0,2025
MNQM25,2025-04-08,17556.75,17270.0,17205.25,-129.5,-0.016332749512295797,-0.003749276201505447,-1,129.5,126.5,127.5,2025
MNQM25,2025-04-09,17205.25,19148.0,19281.0,266.0,0.11291611572049232,0.00694589513265087,1,266.0,263.0,264.0,2025
MNQM25,2025-04-10,19281.0,18384.25,18487.5,206.5,-0.046509517141227086,0.00561622040605414,-1,-206.5,-209.5,-208.5,2025
MNQM25,2025-04-11,18487.5,18829.25,18810.5,-37.5,0.018485463150777592,-0.0009957911228540839,1,-37.5,-40.5,-39.5,2025
MNQM25,2025-04-14,18810.5,19039.75,18927.25,-225.0,0.012187342175912441,-0.005908691027980972,1,-225.0,-228.0,-227.0,2025
MNQM25,2025-04-15,18927.25,18962.25,18971.25,18.0,0.0018491856978695154,0.0004746272198710155,1,18.0,15.0,16.0,2025
MNQM25,2025-04-16,18971.25,18135.0,18395.5,521.0,-0.04407985767938327,0.014364488558036959,-1,-521.0,-524.0,-523.0,2025
MNQM25,2025-04-17,18395.5,18375.0,18368.5,-13.0,-0.0011144029789894594,-0.0003537414965986141,-1,13.0,10.0,11.0,2025
MNQM25,2025-04-21,18368.5,17778.0,17942.75,329.5,-0.03214742630046008,0.00926707166160412,-1,-329.5,-332.5,-331.5,2025
MNQM25,2025-04-22,17942.75,18272.75,18399.5,253.5,0.018391829569045948,0.0069365585366187865,1,253.5,250.5,251.5,2025
MNQM25,2025-04-23,18399.5,18775.0,18821.5,93.0,0.020408163265306145,0.0024766977363515075,1,93.0,90.0,91.0,2025
MNQM25,2025-04-24,18821.5,19239.75,19323.25,167.0,0.02222192705151027,0.00433997323250046,1,167.0,164.0,165.0,2025
MNQM25,2025-04-25,19323.25,19487.25,19537.0,99.5,0.008487185126725638,0.0025529512886630634,1,99.5,96.5,97.5,2025
MNQM25,2025-04-28,19537.0,19506.0,19544.25,76.5,-0.0015867328658443203,0.0019609350968932127,-1,-76.5,-79.5,-78.5,2025
MNQM25,2025-04-29,19544.25,19649.0,19649.0,0.0,0.005359632628522348,0.0,1,0.0,-3.0,-2.0,2025
MNQM25,2025-04-30,19649.0,19478.5,19682.0,407.0,-0.008677286375897042,0.010447416382164842,-1,-407.0,-410.0,-409.0,2025
MNQM25,2025-05-01,19682.0,20017.0,19873.25,-287.5,0.017020627984960957,-0.007181395813558478,1,-287.5,-290.5,-289.5,2025
MNQM25,2025-05-02,19873.25,20221.75,20182.25,-79.0,0.017536135257192553,-0.00195334231705957,1,-79.0,-82.0,-81.0,2025
MNQM25,2025-05-05,20182.25,20113.25,20055.0,-116.5,-0.0034188457679396045,-0.002896100829055448,-1,116.5,113.5,114.5,2025
MNQM25,2025-05-06,20055.0,19948.0,19916.5,-63.0,-0.005335327848416838,-0.0015791056747543886,-1,63.0,60.0,61.0,2025
MNQM25,2025-05-07,19916.5,19773.0,19958.0,370.0,-0.007205081214068709,0.009356192788145368,-1,-370.0,-373.0,-372.0,2025
MNQM25,2025-05-08,19958.0,20321.0,20153.25,-335.5,0.01818819520994097,-0.008255007135475667,1,-335.5,-338.5,-337.5,2025
MNQM25,2025-05-09,20153.25,20157.5,20137.5,-40.0,0.0002108841005792339,-0.0009921865310678069,1,-40.0,-43.0,-42.0,2025
MNQM25,2025-05-12,20137.5,20883.5,20936.75,106.5,0.03704531346989448,0.0025498599372710817,1,106.5,103.5,104.5,2025
MNQM25,2025-05-13,20936.75,21321.0,21289.25,-63.5,0.018352896223148285,-0.0014891421603114852,1,-63.5,-66.5,-65.5,2025
MNQM25,2025-05-14,21289.25,21355.25,21393.75,77.0,0.0031001561821106804,0.0018028353683521292,1,77.0,74.0,75.0,2025
MNQM25,2025-05-15,21393.75,21320.0,21398.5,157.0,-0.0034472684779432994,0.003681988742964437,-1,-157.0,-160.0,-159.0,2025
MNQM25,2025-05-16,21398.5,21495.75,21501.25,11.0,0.004544711077879349,0.00025586453136083875,1,11.0,8.0,9.0,2025
MNQM25,2025-05-19,21501.25,21458.75,21510.25,103.0,-0.0019766292657403817,0.0023999533989631505,-1,-103.0,-106.0,-105.0,2025
MNQM25,2025-05-20,21510.25,21377.5,21432.75,110.5,-0.006171476389163266,0.0025844930417495693,-1,-110.5,-113.5,-112.5,2025
MNQM25,2025-05-21,21432.75,21098.25,21172.25,148.0,-0.015606956643454573,0.0035073999028354397,-1,-148.0,-151.0,-150.0,2025
MNQM25,2025-05-22,21172.25,21325.0,21174.25,-301.5,0.007214632360755147,-0.007069167643610763,1,-301.5,-304.5,-303.5,2025
MNQM25,2025-05-23,21174.25,21013.75,20999.75,-28.0,-0.0075799615098527395,-0.0006662304443518785,-1,28.0,25.0,26.0,2025
MNQM25,2025-05-27,20999.75,21437.0,21454.0,34.0,0.02082167644852917,0.0007930214115781098,1,34.0,31.0,32.0,2025
MNQM25,2025-05-28,21454.0,21458.25,21374.25,-168.0,0.0001980982567353351,-0.003914578309041961,1,-168.0,-171.0,-170.0,2025
MNQM25,2025-05-29,21374.25,21370.25,21417.0,93.5,-0.0001871410692773079,0.0021876206408442123,-1,-93.5,-96.5,-95.5,2025
MNQM25,2025-05-30,21417.0,21387.25,21401.75,29.0,-0.0013890834383900597,0.0006779740265812073,-1,-29.0,-32.0,-31.0,2025
MNQM25,2025-06-02,21401.75,21532.25,21525.75,-13.0,0.0060976322029739904,-0.0003018727722370329,1,-13.0,-16.0,-15.0,2025
MNQM25,2025-06-03,21525.75,21713.0,21719.25,12.5,0.008698883894870058,0.00028784599088105267,1,12.5,9.5,10.5,2025
MNQM25,2025-06-04,21719.25,21784.5,21771.5,-26.0,0.003004247384232883,-0.0005967545732057378,1,-26.0,-29.0,-28.0,2025
MNQM25,2025-06-05,21771.5,21576.0,21569.5,-13.0,-0.008979629331924754,-0.000301260659992586,-1,13.0,10.0,11.0,2025
MNQM25,2025-06-06,21569.5,21808.75,21798.75,-20.0,0.011092051276107462,-0.00045853155270247914,1,-20.0,-23.0,-22.0,2025
MNQM25,2025-06-09,21798.75,21856.25,21837.0,-38.5,0.0026377659269454234,-0.0008807549327994879,1,-38.5,-41.5,-40.5,2025
MNQM25,2025-06-10,21837.0,21967.5,21960.0,-15.0,0.005976095617529875,-0.00034141345169003134,1,-15.0,-18.0,-17.0,2025
MNQM25,2025-06-11,21960.0,21850.75,21882.0,62.5,-0.004974954462659387,0.001430156859604459,-1,-62.5,-65.5,-64.5,2025
MNQM25,2025-06-12,21882.0,21935.5,21923.25,-24.5,0.0024449319075039444,-0.0005584554717239509,1,-24.5,-27.5,-26.5,2025
MNQM25,2025-06-13,21923.25,21633.25,21628.0,-10.5,-0.013227965744130099,-0.00024268198259624896,-1,10.5,7.5,8.5,2025
MNQM25,2025-06-16,21628.0,21940.0,21920.25,-39.5,0.014425744405400343,-0.0009001823154056732,1,-39.5,-42.5,-41.5,2025
MNQM25,2025-06-17,21920.25,21761.5,21729.5,-64.0,-0.007242161927897728,-0.0014704868690117445,-1,64.0,61.0,62.0,2025
MNQM25,2025-06-18,21729.5,21696.0,21717.5,43.0,-0.0015416829655537923,0.0009909660766962425,-1,-43.0,-46.0,-45.0,2025
MNQM26,2026-03-23,24103.75,24474.25,24410.0,-128.5,0.015371052222164616,-0.002625208126908918,1,-128.5,-131.5,-130.5,2026
MNQM26,2026-03-24,24410.0,24267.0,24200.5,-133.0,-0.005858254813601027,-0.0027403469732558694,-1,133.0,130.0,131.0,2026
MNQM26,2026-03-25,24200.5,24354.0,24363.75,19.5,0.006342844156112415,0.00040034491254004045,1,19.5,16.5,17.5,2026
MNQM26,2026-03-26,24363.75,23842.5,23787.0,-111.0,-0.02139448976450664,-0.002327776030198181,-1,111.0,108.0,109.0,2026
MNQM26,2026-03-27,23787.0,23331.0,23335.0,8.0,-0.01917013494766051,0.00017144571600025138,-1,-8.0,-11.0,-10.0,2026
MNQM26,2026-03-30,23335.0,23038.0,23140.5,205.0,-0.01272766230983502,0.004449170934976987,-1,-205.0,-208.0,-207.0,2026
MNQM26,2026-03-31,23140.5,23882.25,23904.75,45.0,0.0320541907046088,0.000942122287472813,1,45.0,42.0,43.0,2026
MNQM26,2026-04-01,23904.75,24234.0,24204.75,-58.5,0.013773413233771459,-0.0012069819262193748,1,-58.5,-61.5,-60.5,2026
MNQM26,2026-04-02,24204.75,24146.75,24210.25,127.0,-0.0023962238816761516,0.0026297534864940797,-1,-127.0,-130.0,-129.0,2026
MNQM26,2026-04-06,24210.25,24335.75,24357.25,43.0,0.005183754814592989,0.0008834739015646242,1,43.0,40.0,41.0,2026
MNQM26,2026-04-07,24357.25,24216.5,24339.0,245.0,-0.005778566956450293,0.005058534470299136,-1,-245.0,-248.0,-247.0,2026
MNQM26,2026-04-08,24339.0,24958.0,25050.75,185.5,0.0254324335428735,0.0037162432887249963,1,185.5,182.5,183.5,2026
MNQM26,2026-04-09,25050.75,25222.75,25249.0,52.5,0.006866061894354569,0.001040727121348839,1,52.5,49.5,50.5,2026
MNQM26,2026-04-10,25249.0,25294.75,25285.5,-18.5,0.0018119529486315678,-0.0003656885322053105,1,-18.5,-21.5,-20.5,2026
MNQM26,2026-04-13,25285.5,25459.0,25540.25,162.5,0.0068616400703960245,0.0031914057897011183,1,162.5,159.5,160.5,2026
MNQM26,2026-04-14,25540.25,25988.0,25993.0,10.0,0.017531151809398793,0.00019239649068802933,1,10.0,7.0,8.0,2026
MNQM26,2026-04-15,25993.0,26336.25,26369.0,65.5,0.013205478398030213,0.0012435331529736526,1,65.5,62.5,63.5,2026
MNQM26,2026-04-16,26369.0,26445.25,26492.0,93.5,0.0028916530774774074,0.00176780329170656,1,93.5,90.5,91.5,2026
MNQM26,2026-04-17,26492.0,26778.5,26826.25,95.5,0.010814585535255938,0.001783146927572421,1,95.5,92.5,93.5,2026
MNQM26,2026-04-20,26826.25,26727.75,26742.75,30.0,-0.003671776711243635,0.0005612144681090836,-1,-30.0,-33.0,-32.0,2026
MNQM26,2026-04-21,26742.75,26778.25,26624.75,-307.0,0.0013274625833170628,-0.005732264057584091,1,-307.0,-310.0,-309.0,2026
MNQM26,2026-04-22,26624.75,27045.0,27081.25,72.5,0.015784185767002468,0.001340358661490182,1,72.5,69.5,70.5,2026
MNQM26,2026-04-23,27081.25,26915.25,26937.25,44.0,-0.00612970228479115,0.0008173804813256247,-1,-44.0,-47.0,-46.0,2026
MNQM26,2026-04-24,26937.25,27423.5,27438.5,30.0,0.018051211612172713,0.0005469761336081014,1,30.0,27.0,28.0,2026
MNQM26,2026-04-27,27438.5,27423.25,27444.75,43.0,-0.0005557883995116475,0.0007840062720501084,-1,-43.0,-46.0,-45.0,2026
MNQM26,2026-04-28,27444.75,27187.25,27181.0,-12.5,-0.009382486632233844,-0.00022988717137628623,-1,12.5,9.5,10.5,2026
MNQM26,2026-04-29,27181.0,27310.5,27293.75,-33.5,0.004764357455575574,-0.0006133172223137251,1,-33.5,-36.5,-35.5,2026
MNQM26,2026-04-30,27293.75,27592.5,27587.75,-9.5,0.010945729333638576,-0.00017214822868527602,1,-9.5,-12.5,-11.5,2026
MNQM26,2026-05-01,27587.75,27895.75,27828.25,-135.0,0.01116437549274596,-0.0024197234345734175,1,-135.0,-138.0,-137.0,2026
MNQM26,2026-05-04,27828.25,27778.0,27770.75,-14.5,-0.0018057190085614128,-0.00026099791201672495,-1,14.5,11.5,12.5,2026
MNQM26,2026-05-05,27770.75,28166.0,28139.5,-53.0,0.014232600848014476,-0.0009408506710217868,1,-53.0,-56.0,-55.0,2026
MNQM26,2026-05-06,28139.5,28694.25,28714.0,39.5,0.019714280637537884,0.0006882912081689341,1,39.5,36.5,37.5,2026
MNQM26,2026-05-07,28714.0,28611.5,28683.5,144.0,-0.0035696872605697205,0.0025164706499134493,-1,-144.0,-147.0,-146.0,2026
MNQM26,2026-05-08,28683.5,29262.25,29332.0,139.5,0.020177105304443277,0.002383617117617476,1,139.5,136.5,137.5,2026
MNQM26,2026-05-11,29332.0,29382.0,29423.0,82.0,0.0017046229374062527,0.0013954121571029265,1,82.0,79.0,80.0,2026
MNQM26,2026-05-12,29423.0,29047.25,29177.5,260.5,-0.012770621622540168,0.004484073363227203,-1,-260.5,-263.5,-262.5,2026
MNQM26,2026-05-13,29177.5,29526.0,29480.0,-92.0,0.011944135035558245,-0.0015579489263699564,1,-92.0,-95.0,-94.0,2026
MNQM26,2026-05-14,29480.0,29699.25,29688.25,-22.0,0.007437245590230734,-0.00037037972339371006,1,-22.0,-25.0,-24.0,2026
MNQM26,2026-05-15,29688.25,29290.75,29226.25,-129.0,-0.013389135432367971,-0.0022020603774228764,-1,129.0,126.0,127.0,2026
MNQM26,2026-05-18,29226.25,28923.25,29089.5,332.5,-0.010367392327103153,0.005747970923046353,-1,-332.5,-335.5,-334.5,2026
MNQM26,2026-05-19,29089.5,28977.5,28907.75,-139.5,-0.003850186493408292,-0.00240703994478475,-1,139.5,136.5,137.5,2026
MNQM26,2026-05-20,28907.75,29341.0,29378.25,74.5,0.01498733038717992,0.0012695545482430681,1,74.5,71.5,72.5,2026
MNQM26,2026-05-21,29378.25,29425.75,29451.25,51.0,0.0016168423919056263,0.0008665879374356589,1,51.0,48.0,49.0,2026
MNQM26,2026-05-22,29451.25,29550.75,29573.75,46.0,0.0033784644115275597,0.0007783220392036938,1,46.0,43.0,44.0,2026
MNQM26,2026-05-26,29573.75,30052.75,30071.5,37.5,0.016196796145230064,0.0006239029706101018,1,37.5,34.5,35.5,2026
MNQM26,2026-05-27,30071.5,30026.75,30050.5,47.5,-0.0014881199807126322,0.0007909613927581383,-1,-47.5,-50.5,-49.5,2026
MNQM26,2026-05-28,30050.5,30306.0,30315.0,18.0,0.008502354370143683,0.0002969708968521001,1,18.0,15.0,16.0,2026
MNQM26,2026-05-29,30315.0,30382.0,30404.0,44.0,0.002210126999835138,0.0007241129616220032,1,44.0,41.0,42.0,2026
MNQM26,2026-06-01,30404.0,30624.75,30560.75,-128.0,0.007260557821339386,-0.0020898129780650976,1,-128.0,-131.0,-130.0,2026
MNQM26,2026-06-02,30560.75,30664.0,30714.75,101.5,0.003378516561275413,0.0016550352204538488,1,101.5,98.5,99.5,2026
MNQM26,2026-06-03,30714.75,30635.0,30641.0,12.0,-0.002596472378905923,0.00019585441488501054,-1,-12.0,-15.0,-14.0,2026
MNQM26,2026-06-04,30641.0,30594.75,30499.75,-190.0,-0.0015094154890505918,-0.0031051079024996264,-1,190.0,187.0,188.0,2026
MNQM26,2026-06-05,30499.75,29154.75,29055.0,-199.5,-0.04409872212067312,-0.0034213978854217286,-1,199.5,196.5,197.5,2026
MNQM26,2026-06-08,29055.0,29437.25,29461.25,48.0,0.013156083290311482,0.0008152935481404722,1,48.0,45.0,46.0,2026
MNQM26,2026-06-09,29461.25,28951.75,29107.0,310.5,-0.01729390300818867,0.005362370150336249,-1,-310.5,-313.5,-312.5,2026
MNQM26,2026-06-10,29107.0,28546.5,28617.75,142.5,-0.019256536228398624,0.002495927696915645,-1,-142.5,-145.5,-144.5,2026
MNQM26,2026-06-11,28617.75,29424.0,29485.0,122.0,0.028173074403123888,0.002073137574768902,1,122.0,119.0,120.0,2026
MNQM26,2026-06-12,29485.0,29660.25,29670.0,19.5,0.00594370018653545,0.0003287227855464092,1,19.5,16.5,17.5,2026
MNQM26,2026-06-15,29670.0,30530.0,30538.0,16.0,0.02898550724637672,0.00026203734032104187,1,16.0,13.0,14.0,2026
MNQM26,2026-06-16,30538.0,30127.75,30027.25,-201.0,-0.013434082127185776,-0.003335795072648917,-1,201.0,198.0,199.0,2026
MNQM26,2026-06-17,30027.25,29824.5,29678.75,-291.5,-0.0067522000849228325,-0.004886921826015578,-1,291.5,288.5,289.5,2026
MNQU21,2021-06-21,14061.25,14110.5,14132.5,44.0,0.0035025335585385786,0.0015591226391693525,1,44.0,41.0,42.0,2021
MNQU21,2021-06-22,14132.5,14274.5,14253.75,-41.5,0.010047762250132708,-0.001453641108269954,1,-41.5,-44.5,-43.5,2021
MNQU21,2021-06-23,14253.75,14292.0,14263.75,-56.5,0.0026835043409629833,-0.0019766302826755844,1,-56.5,-59.5,-58.5,2021
MNQU21,2021-06-24,14263.75,14345.0,14352.75,15.5,0.005696257996669951,0.0005402579295921139,1,15.5,12.5,13.5,2021
MNQU21,2021-06-25,14352.75,14341.75,14339.25,-5.0,-0.0007664036508683303,-0.0001743162445307922,-1,5.0,2.0,3.0,2021
MNQU21,2021-06-28,14339.25,14510.5,14512.75,4.5,0.011942744564743535,0.00015506012887223086,1,4.5,1.5,2.5,2021
MNQU21,2021-06-29,14512.75,14556.0,14563.25,14.5,0.002980138154381473,0.0004980763946138556,1,14.5,11.5,12.5,2021
MNQU21,2021-06-30,14563.25,14554.5,14551.25,-6.5,-0.0006008274251969592,-0.0002232986361606626,-1,6.5,3.5,4.5,2021
MNQU21,2021-07-01,14551.25,14535.5,14544.5,18.0,-0.0010823812387251719,0.0006191737470331304,-1,-18.0,-21.0,-20.0,2021
MNQU21,2021-07-02,14544.5,14705.75,14713.5,15.5,0.01108666506239464,0.0005270047430427915,1,15.5,12.5,13.5,2021
MNQU21,2021-07-06,14713.5,14774.5,14777.75,6.5,0.004145852448431686,0.0002199736031676114,1,6.5,3.5,4.5,2021
MNQU21,2021-07-07,14777.75,14800.75,14796.25,-9.0,0.0015563939029961116,-0.00030403864669015235,1,-9.0,-12.0,-11.0,2021
MNQU21,2021-07-08,14796.25,14693.25,14703.25,20.0,-0.006961223282926365,0.0006805846221904499,-1,-20.0,-23.0,-22.0,2021
MNQU21,2021-07-09,14703.25,14815.0,14812.5,-5.0,0.00760036046452317,-0.0001687478906513551,1,-5.0,-8.0,-7.0,2021
MNQU21,2021-07-12,14812.5,14862.25,14864.5,4.5,0.0033586497890294442,0.000151390267287832,1,4.5,1.5,2.5,2021
MNQU21,2021-07-13,14864.5,14875.75,14852.5,-46.5,0.0007568367587205138,-0.0015629464060635812,1,-46.5,-49.5,-48.5,2021
MNQU21,2021-07-14,14852.5,14905.75,14884.5,-42.5,0.0035852550075745615,-0.001425624339600473,1,-42.5,-45.5,-44.5,2021
MNQU21,2021-07-15,14884.5,14769.5,14785.0,31.0,-0.007726158083912749,0.0010494600358847972,-1,-31.0,-34.0,-33.0,2021
MNQU21,2021-07-16,14785.0,14684.0,14671.5,-25.0,-0.00683124788637135,-0.0008512666848270456,-1,25.0,22.0,23.0,2021
MNQU21,2021-07-19,14671.5,14463.5,14532.5,138.0,-0.014177146167740129,0.004770629515677305,-1,-138.0,-141.0,-140.0,2021
MNQU21,2021-07-20,14532.5,14775.0,14726.25,-97.5,0.016686736624806464,-0.003299492385786751,1,-97.5,-100.5,-99.5,2021
MNQU21,2021-07-21,14726.25,14793.5,14819.0,51.0,0.004566675154910493,0.0017237300165613423,1,51.0,48.0,49.0,2021
MNQU21,2021-07-22,14819.0,14928.25,14928.25,0.0,0.00737229232741754,0.0,1,0.0,-3.0,-2.0,2021
MNQU21,2021-07-23,14928.25,15094.75,15100.5,11.5,0.011153350191750455,0.00038092714354331925,1,11.5,8.5,9.5,2021
MNQU21,2021-07-26,15100.5,15122.5,15116.25,-12.5,0.001456905400483377,-0.00041329145313273585,1,-12.5,-15.5,-14.5,2021
MNQU21,2021-07-27,15116.25,14911.25,14942.75,63.0,-0.013561564541470283,0.0021124989521335014,-1,-63.0,-66.0,-65.0,2021
MNQU21,2021-07-28,14942.75,15029.75,15017.5,-24.5,0.005822221478643419,-0.0008150501505347352,1,-24.5,-27.5,-26.5,2021
MNQU21,2021-07-29,15017.5,15033.5,15040.0,13.0,0.0010654236723821597,0.0004323677121096381,1,13.0,10.0,11.0,2021
MNQU21,2021-07-30,15040.0,14948.75,14947.0,-3.5,-0.006067154255319118,-0.00011706664436827996,-1,3.5,0.5,1.5,2021
MNQU21,2021-08-02,14947.0,14958.0,14951.25,-13.5,0.0007359336321670629,-0.0004512635379061436,1,-13.5,-16.5,-15.5,2021
MNQU21,2021-08-03,14951.25,15038.0,15045.0,14.0,0.005802190452303346,0.0004654874318392732,1,14.0,11.0,12.0,2021
MNQU21,2021-08-04,15045.0,15073.75,15079.25,11.0,0.0019109338650713514,0.00036487270917984205,1,11.0,8.0,9.0,2021
MNQU21,2021-08-05,15079.25,15142.5,15164.75,44.5,0.004194505694911976,0.0014693742776952234,1,44.5,41.5,42.5,2021
MNQU21,2021-08-06,15164.75,15092.5,15094.5,4.0,-0.00476433835045087,0.00013251615040577036,-1,-4.0,-7.0,-6.0,2021
MNQU21,2021-08-09,15094.5,15128.0,15126.75,-2.5,0.0022193514193911135,-8.262823902693839e-05,1,-2.5,-5.5,-4.5,2021
MNQU21,2021-08-10,15126.75,15050.0,15037.75,-24.5,-0.005073793114846237,-0.0008139534883720989,-1,24.5,21.5,22.5,2021
MNQU21,2021-08-11,15037.75,15020.5,15021.0,1.0,-0.0011471130987016354,3.328783995204532e-05,-1,-1.0,-4.0,-3.0,2021
MNQU21,2021-08-12,15021.0,15082.25,15081.5,-1.5,0.004077624658811008,-4.972732848218531e-05,1,-1.5,-4.5,-3.5,2021
MNQU21,2021-08-13,15081.5,15111.0,15120.75,19.5,0.001956038855551512,0.0006452253325393009,1,19.5,16.5,17.5,2021
MNQU21,2021-08-16,15120.75,15117.5,15125.25,15.5,-0.00021493642841785565,0.0005126509012733926,-1,-15.5,-18.5,-17.5,2021
MNQU21,2021-08-17,15125.25,14975.0,14996.0,42.0,-0.009933720103799892,0.001402337228714634,-1,-42.0,-45.0,-44.0,2021
MNQU21,2021-08-18,14996.0,14948.0,14857.0,-182.0,-0.003200853560949568,-0.006087770939256054,-1,182.0,179.0,180.0,2021
MNQU21,2021-08-19,14857.0,14971.5,14919.5,-104.0,0.007706804873123696,-0.0034732658718231724,1,-104.0,-107.0,-106.0,2021
MNQU21,2021-08-20,14919.5,15082.5,15090.5,16.0,0.010925299105197794,0.0005304160450854134,1,16.0,13.0,14.0,2021
MNQU21,2021-08-23,15090.5,15320.5,15302.75,-35.5,0.015241377025280833,-0.00115857837537936,1,-35.5,-38.5,-37.5,2021
MNQU21,2021-08-24,15302.75,15369.5,15354.5,-30.0,0.004361961085425747,-0.0009759588795992258,1,-30.0,-33.0,-32.0,2021
MNQU21,2021-08-25,15354.5,15365.75,15365.75,0.0,0.0007326842293791103,0.0,1,0.0,-3.0,-2.0,2021
MNQU21,2021-08-26,15365.75,15287.5,15276.25,-22.5,-0.005092494671591008,-0.0007358953393294954,-1,22.5,19.5,20.5,2021
MNQU21,2021-08-27,15276.25,15437.5,15425.75,-23.5,0.01055560101464681,-0.0007611336032388172,1,-23.5,-26.5,-25.5,2021
MNQU21,2021-08-30,15425.75,15610.25,15598.0,-24.5,0.011960520558157661,-0.0007847407953107677,1,-24.5,-27.5,-26.5,2021
MNQU21,2021-08-31,15598.0,15571.25,15586.5,30.5,-0.0017149634568534022,0.0009793690294612745,-1,-30.5,-33.5,-32.5,2021
MNQU21,2021-09-01,15586.5,15641.25,15605.5,-71.5,0.0035126551823694285,-0.002285622952129751,1,-71.5,-74.5,-73.5,2021
MNQU21,2021-09-02,15605.5,15586.0,15603.25,34.5,-0.0012495594501938934,0.0011067624791478714,-1,-34.5,-37.5,-36.5,2021
MNQU21,2021-09-03,15603.25,15654.5,15653.0,-3.0,0.003284572124397256,-9.581909355138585e-05,1,-3.0,-6.0,-5.0,2021
MNQU21,2021-09-07,15653.0,15679.75,15673.25,-13.0,0.0017089375838497123,-0.0004145474258199222,1,-13.0,-16.0,-15.0,2021
MNQU21,2021-09-08,15673.25,15604.75,15615.75,22.0,-0.004370503884006172,0.0007049135679841889,-1,-22.0,-25.0,-24.0,2021
MNQU21,2021-09-09,15615.75,15587.25,15559.25,-56.0,-0.0018250804476249716,-0.0017963399573369676,-1,56.0,53.0,54.0,2021
MNQU21,2021-09-10,15559.25,15482.5,15442.0,-81.0,-0.004932757041631208,-0.002615856612304235,-1,81.0,78.0,79.0,2021
MNQU21,2021-09-13,15442.0,15425.0,15431.25,12.5,-0.0011008936666234703,0.0004051863857374993,-1,-12.5,-15.5,-14.5,2021
MNQU21,2021-09-14,15431.25,15358.25,15387.5,58.5,-0.004730660186310298,0.0019045138606286205,-1,-58.5,-61.5,-60.5,2021
MNQU21,2021-09-15,15387.5,15506.75,15497.75,-18.0,0.007749796913078866,-0.0005803924097570468,1,-18.0,-21.0,-20.0,2021
MNQU21,2021-09-16,15497.75,15507.0,15511.0,8.0,0.0005968608346373916,0.0002579480234732312,1,8.0,5.0,6.0,2021
MNQU22,2022-06-21,11306.5,11611.25,11564.25,-94.0,0.02695352231017556,-0.004047798471310204,1,-94.0,-97.0,-96.0,2022
MNQU22,2022-06-22,11564.25,11600.75,11575.25,-51.0,0.003156279049657318,-0.0021981337413529145,1,-51.0,-54.0,-53.0,2022
MNQU22,2022-06-23,11575.25,11693.25,11739.5,92.5,0.010194164272909978,0.003955273341457621,1,92.5,89.5,90.5,2022
MNQU22,2022-06-24,11739.5,12054.75,12123.0,136.5,0.02685378423271856,0.005661668636844475,1,136.5,133.5,134.5,2022
MNQU22,2022-06-27,12123.0,12046.25,12027.75,-37.0,-0.006330941186175054,-0.0015357476393068614,-1,37.0,34.0,35.0,2022
MNQU22,2022-06-28,12027.75,11708.5,11676.5,-64.0,-0.026542786472947943,-0.0027330571806807313,-1,64.0,61.0,62.0,2022
MNQU22,2022-06-29,11676.5,11719.0,11701.75,-34.5,0.0036397893204298537,-0.0014719685980032482,1,-34.5,-37.5,-36.5,2022
MNQU22,2022-06-30,11701.75,11553.75,11507.25,-93.0,-0.01264768090242907,-0.004024667315806529,-1,93.0,90.0,91.0,2022
MNQU22,2022-07-01,11507.25,11576.0,11604.75,57.5,0.005974494340524439,0.002483586731167886,1,57.5,54.5,55.5,2022
MNQU22,2022-07-05,11604.75,11791.25,11801.75,21.0,0.01607100540726858,0.0008904908300646497,1,21.0,18.0,19.0,2022
MNQU22,2022-07-06,11801.75,11955.75,11877.5,-156.5,0.013048912237591859,-0.0065449679024737195,1,-156.5,-159.5,-158.5,2022
MNQU22,2022-07-07,11877.5,12142.0,12143.25,2.5,0.02226899600084198,0.00010294844341962595,1,2.5,-0.5,0.5,2022
MNQU22,2022-07-08,12143.25,12156.75,12159.5,5.5,0.0011117287381878782,0.00022621177535109283,1,5.5,2.5,3.5,2022
MNQU22,2022-07-11,12159.5,11898.0,11881.0,-34.0,-0.021505818495826334,-0.0014288115649688793,-1,34.0,31.0,32.0,2022
MNQU22,2022-07-12,11881.0,11751.5,11777.75,52.5,-0.0108997559128019,0.0022337573926731746,-1,-52.5,-55.5,-54.5,2022
MNQU22,2022-07-13,11777.75,11791.75,11775.75,-32.0,0.0011886820487783112,-0.0013568808700998858,1,-32.0,-35.0,-34.0,2022
