pair,direction,thresh_usd,stop_mult,n,freq,wr,pf,avg_pnl,worst_mo,stop_med,edge_density,total
MNQ_ES,LONG_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC_ETH,SHORT_A,40,1.0,265,0.8717105263157895,0.539622641509434,1.1048151528403285,2.2349151391916533,0.47058823529411764,48.96384220575294,1.948199052255882,592.2525118857882
BTC_ETH,SHORT_A,40,2.0,221,0.7269736842105263,0.5927601809954751,0.9556213408005801,-1.1490945700613358,0.5,97.10868046681531,-0.8353615131038,-253.9498999835552
BTC_ETH,SHORT_A,60,1.0,97,0.3190789473684211,0.5257731958762887,1.0241325268957313,0.6052393214681265,0.2727272727272727,67.7409924696285,0.19311912560002722,58.70821418240827
BTC_ETH,SHORT_A,60,2.0,74,0.24342105263157895,0.6081081081081081,1.3583746520244937,7.862466669744427,0.4,129.87492213324077,1.9138899130298936,581.8225335610877
BTC_ETH,SHORT_A,80,1.0,36,0.11842105263157894,0.4444444444444444,0.7453623191280299,-7.93949326160835,0.0,90.01957075894697,-0.9402031494009887,-285.8217574179006
BTC_ETH,SHORT_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC_ETH,SHORT_A,100,1.0,21,0.06907894736842106,0.38095238095238093,0.36460257071165003,-24.5614135747511,0.0,107.82923080265999,-1.6966765956242538,-515.7896850697731
BTC_ETH,SHORT_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC_ETH,LONG_A,40,1.0,280,0.9210526315789473,0.5428571428571428,1.0684851358235508,1.5460989156342897,0.35,48.483287345295324,1.4240384749263195,432.9076963776011
BTC_ETH,LONG_A,40,2.0,252,0.8289473684210527,0.6071428571428571,0.985262964564706,-0.3678455778585132,0.46153846153846156,95.09225707553782,-0.30492462375113594,-92.69708562034532
BTC_ETH,LONG_A,60,1.0,106,0.34868421052631576,0.4811320754716981,0.9783280262860713,-0.6610758555007171,0.25,72.03228515785062,-0.23050671277327636,-70.07404068307602
BTC_ETH,LONG_A,60,2.0,74,0.24342105263157895,0.5405405405405406,0.8820924086009018,-3.8582757759377704,0.3,130.35675302132842,-0.9391855507216942,-285.512407419395
BTC_ETH,LONG_A,80,1.0,50,0.16447368421052633,0.52,1.0598750546615572,2.063262636056051,0.0,92.82577228252667,0.339352407246061,103.16313180280255
BTC_ETH,LONG_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC_ETH,LONG_A,100,1.0,23,0.0756578947368421,0.5652173913043478,1.217205939845714,8.00644058406506,0.0,110.51251946321743,0.605750438925975,184.1481334334964
BTC_ETH,LONG_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
